,MLS_num,count
1664,71983688,6
1665,72060006,6
1666,71970733,6
1667,72027765,6
1668,71996410,6
1669,72025221,6
1670,71970926,6
1671,72017617,6
1672,72028144,6
1673,72045102,6
1674,71977903,6
1675,72002977,6
1676,72013317,6
1677,72014411,6
1678,71985302,6
1679,71938516,6
1680,72014628,6
1681,71997752,6
1682,72051238,6
1683,71999075,6
1684,72012189,6
1685,72029885,6
1686,72029639,6
1687,71971746,6
1688,71967157,6
1689,72050527,6
1690,72046230,6
1691,71994618,6
1692,72017106,6
1693,72024522,6
1694,72034057,6
1695,71977998,6
1696,71996035,6
1697,71958783,6
1698,72033291,6
1699,72026446,6
1700,72008820,6
1701,71956776,6
1702,72034222,6
1703,72024036,6
1704,71998687,6
1705,71993905,6
1706,72020774,6
1707,72004428,6
1708,72011611,6
1709,72011921,6
1710,72026257,6
1711,71988403,6
1712,71984492,6
1713,72014370,6
1714,72009010,6
1715,71986194,6
1716,72013325,6
1717,72005921,6
1718,72034621,6
1719,71992919,6
1720,71991666,6
1721,72033724,6
1722,72019862,6
1723,71966033,6
1724,72036515,6
1725,72024923,6
1726,71988039,6
1727,72037837,6
1728,72022159,6
1729,71990882,6
1730,72014184,6
1731,71984571,6
1732,71991947,6
1733,71986870,6
1734,72018814,6
1735,71987654,6
1736,72034640,6
1737,71978382,6
1738,72052746,6
1739,72006857,6
1740,72020371,6
1741,72006464,6
1742,72020440,6
1743,71965740,6
1744,71905135,6
1745,72004802,6
1746,72037302,6
1747,72020613,6
1748,72001661,6
1749,72019704,6
1750,72003965,6
1751,72009540,6
1752,71975704,6
1753,72023140,6
1754,72002312,6
1755,71924960,6
1756,71743870,6
1757,71990174,6
1758,72006493,6
1759,72041316,6
1760,72037862,6
1761,72033409,6
1762,71997338,6
1763,71996721,6
1764,72024864,6
1765,72049475,6
1766,72035086,6
1767,72036471,6
1768,71951824,6
1769,72047402,6
1770,72017965,6
1771,72015673,6
1772,72023227,6
1773,72017846,6
1774,72002158,6
1775,72048899,6
1776,72028158,6
1777,72009083,6
1778,72009186,6
1779,72033118,6
1780,71999112,6
1781,72010999,6
1782,72019240,6
1783,71989742,6
1784,71970663,6
1785,72015173,6
1786,72020563,6
1787,71987197,6
1788,72008160,6
1789,72019680,6
1790,72005741,6
1791,72022035,6
1792,72008987,6
1793,72030785,6
1794,72028061,6
1795,72003332,6
1796,72001813,6
1797,71994148,6
1798,71985009,6
1799,72009752,6
1800,71976704,6
1801,71983610,6
1802,72006458,6
1803,71987970,6
1804,72048284,6
1805,72054315,6
1806,72034882,6
1807,71948646,6
1808,72025740,6
1809,72021310,6
1810,72030861,6
1811,72027785,6
1812,72012706,6
1813,72035613,6
1814,71939724,6
1815,72027068,6
1816,71981785,6
1817,71882196,6
1818,71991685,6
1819,72022685,6
1820,72041080,6
1821,72014181,6
1822,72022733,6
1823,71909689,6
1824,72030820,6
1825,71999120,6
1826,72003055,6
1827,71987488,6
1828,72041659,6
1829,72058311,6
1830,72014550,6
1831,71992727,6
1832,71933863,6
1833,72027592,6
1834,71975961,6
1835,72023686,6
1836,72009674,6
1837,72035080,6
1838,71991280,6
1839,72018009,6
1840,72010203,6
1841,71969070,6
1842,71993615,6
1843,71989782,6
1844,72034613,6
1845,72040074,6
1846,71991459,6
1847,71984890,6
1848,71960812,6
1849,72030563,6
1850,71996828,6
1851,72031151,6
1852,72021588,6
1853,72024294,6
1854,72014437,6
1855,72012225,6
1856,72024898,6
1857,71991702,6
1858,72018472,6
1859,71973009,6
1860,72037235,6
1861,72017972,6
1862,71997786,6
1863,71989141,6
1864,72018976,6
1865,71994268,6
1866,72002325,6
1867,72009430,6
1868,72003325,6
1869,72027699,6
1870,71983645,6
1871,71998581,6
1872,71991944,6
1873,71967129,6
1874,72001859,6
1875,72010370,6
1876,72008248,6
1877,71956959,6
1878,71978589,6
1879,72020580,6
1880,71928059,6
1881,72044535,6
1882,71996454,6
1883,71922670,6
1884,71994433,6
1885,72037352,6
1886,72013442,6
1887,72019392,5
1888,71966978,5
1889,72029158,5
1890,72054875,5
1891,71983066,5
1892,71947883,5
1893,71982746,5
1894,72014662,5
1895,71972235,5
1896,72046858,5
1897,72041724,5
1898,72017815,5
1899,71997191,5
1900,72012793,5
1901,72040045,5
1902,72003807,5
1903,72033691,5
1904,71987343,5
1905,72007997,5
1906,72043858,5
1907,71986010,5
1908,71998349,5
1909,71957569,5
1910,72023794,5
1911,72034188,5
1912,72062250,5
1913,71983792,5
1914,72017206,5
1915,72005966,5
1916,72041785,5
1917,72041736,5
1918,72028561,5
1919,71988550,5
1920,72027805,5
1921,72001442,5
1922,71956290,5
1923,72024942,5
1924,72023797,5
1925,72044654,5
1926,71913459,5
1927,72025969,5
1928,71987906,5
1929,71998105,5
1930,72043864,5
1931,71951498,5
1932,72029948,5
1933,71967172,5
1934,71984040,5
1935,72031633,5
1936,71946067,5
1937,72004669,5
1938,72048106,5
1939,71966466,5
1940,72036024,5
1941,72044072,5
1942,71999203,5
1943,72036950,5
1944,72021454,5
1945,71949452,5
1946,71951187,5
1947,71973903,5
1948,72007542,5
1949,72000846,5
1950,72014269,5
1951,72024348,5
1952,71991867,5
1953,72037318,5
1954,71988608,5
1955,72029273,5
1956,72028910,5
1957,71998619,5
1958,72033521,5
1959,72005623,5
1960,72001781,5
1961,71963751,5
1962,71862809,5
1963,71981291,5
1964,72026268,5
1965,72006569,5
1966,72018386,5
1967,72029231,5
1968,71938207,5
1969,72006496,5
1970,72023533,5
1971,71958839,5
1972,72011979,5
1973,71937049,5
1974,72015863,5
1975,71961729,5
1976,72049573,5
1977,71994345,5
1978,72017432,5
1979,72022409,5
1980,72012693,5
1981,72035088,5
1982,72033207,5
1983,71967768,5
1984,71999108,5
1985,71999866,5
1986,71962427,5
1987,72054659,5
1988,72012141,5
1989,72025327,5
1990,71998809,5
1991,71969437,5
1992,72013432,5
1993,72028575,5
1994,71929652,5
1995,72011744,5
1996,72051043,5
1997,72033240,5
1998,72019975,5
1999,71936290,5
2000,72047521,5
2001,72038793,5
2002,71956965,5
2003,71963674,5
2004,72048196,5
2005,72005517,5
2006,71995063,5
2007,72026413,5
2008,71972399,5
2009,71961949,5
2010,72014431,5
2011,71948427,5
2012,72044794,5
2013,72018786,5
2014,72030072,5
2015,72023443,5
2016,71989838,5
2017,72020446,5
2018,71969244,5
2019,72037240,5
2020,72035022,5
2021,72011798,5
2022,71979005,5
2023,72018692,5
2024,72014344,5
2025,71992797,5
2026,72046409,5
2027,71968319,5
2028,72007706,5
2029,72018566,5
2030,72042115,5
2031,72002952,5
2032,72002249,5
2033,72008691,5
2034,72038369,5
2035,71991953,5
2036,72000744,5
2037,72008925,5
2038,71995651,5
2039,72044407,5
2040,71977140,5
2041,72020129,5
2042,72013698,5
2043,72004082,5
2044,71990465,5
2045,71992566,5
2046,72031592,5
2047,72018882,5
2048,72008171,5
2049,72038587,5
2050,71995201,5
2051,72049119,5
2052,72042429,5
2053,71993898,5
2054,71965618,5
2055,72035235,5
2056,72019485,5
2057,72023873,5
2058,72002278,5
2059,71990765,5
2060,71999098,5
2061,72008054,5
2062,71901265,5
2063,72023934,5
2064,72045333,5
2065,72035148,5
2066,71988439,5
2067,72020780,5
2068,72026759,5
2069,72047052,5
2070,72028105,5
2071,72012123,5
2072,71957026,5
2073,72042654,5
2074,71965629,5
2075,72009554,5
2076,72033586,5
2077,71984861,5
2078,72061250,5
2079,72027645,5
2080,72032780,5
2081,72032800,5
2082,72042145,5
2083,72028349,5
2084,71913433,5
2085,72005558,5
2086,72006355,5
2087,71981908,5
2088,71993285,5
2089,72051524,5
2090,72033451,5
2091,71921158,5
2092,71999069,5
2093,72000675,5
2094,72019491,5
2095,72023048,5
2096,71950907,5
2097,71979544,5
2098,71972831,5
2099,71985363,5
2100,72020051,5
2101,72008322,5
2102,72058344,5
2103,72006175,5
2104,71957974,5
2105,72025272,5
2106,72015687,5
2107,72005037,5
2108,72037889,5
2109,71972227,5
2110,72028626,5
2111,72007711,5
2112,72046889,5
2113,71969470,5
2114,72039555,5
2115,72005364,5
2116,72042847,5
2117,71999273,5
2118,72044229,5
2119,72007489,5
2120,72006349,5
2121,71910338,5
2122,72010296,5
2123,72015921,5
2124,72013562,5
2125,72013626,5
2126,72002508,5
2127,72038264,5
2128,72001933,5
2129,71987168,5
2130,71996359,5
2131,71999762,5
2132,71988877,5
2133,72039212,5
2134,72043869,5
2135,72009135,5
2136,72041280,5
2137,72055660,5
2138,72020869,5
2139,71955095,5
2140,72002144,5
2141,72034030,5
2142,72030896,5
2143,71996024,5
2144,71999106,5
2145,72004608,5
2146,72004242,5
2147,71999790,5
2148,72019354,5
2149,72013123,5
2150,72039023,5
2151,71956089,5
2152,72004830,5
2153,72031601,5
2154,72056352,5
2155,72050492,5
2156,72049904,5
2157,72048734,5
2158,72043538,5
2159,72007598,5
2160,72012484,5
2161,71981509,5
2162,72025491,5
2163,72027307,5
2164,71853060,5
2165,72044733,5
2166,72024978,5
2167,71991030,5
2168,72014632,5
2169,71983197,5
2170,71967978,5
2171,72038600,5
2172,72006732,5
2173,72000550,5
2174,72048945,5
2175,71966457,5
2176,72041357,5
2177,71993291,5
2178,71991973,5
2179,72009823,5
2180,71982771,5
2181,72039632,5
2182,72018856,5
2183,71841215,5
2184,72013830,5
2185,72021811,5
2186,72040533,5
2187,72005972,5
2188,72033956,5
2189,71990088,5
2190,72011854,5
2191,72015747,5
2192,72023594,5
2193,71990151,5
2194,72037135,5
2195,71969758,5
2196,72005756,5
2197,72007389,5
2198,72023580,5
2199,72000042,5
2200,71778351,5
2201,72017469,5
2202,72000128,5
2203,72009497,5
2204,71962856,5
2205,71992530,5
2206,72015880,5
2207,72043079,5
2208,71972823,5
2209,71999877,5
2210,72013050,5
2211,71926514,5
2212,71981324,5
2213,72033392,5
2214,71989042,5
2215,72008377,5
2216,72050180,5
2217,71993518,5
2218,72012037,5
2219,71880977,5
2220,72009322,5
2221,72052485,5
2222,72014556,5
2223,72027310,5
2224,71978455,5
2225,71983448,5
2226,72026448,5
2227,72017997,5
2228,71970709,5
2229,72028039,5
2230,72020727,5
2231,71973338,5
2232,72008215,5
2233,71983174,5
2234,72042302,5
2235,72045001,5
2236,72026685,5
2237,72022254,5
2238,72020645,5
2239,71968747,5
2240,72022548,5
2241,72010795,5
2242,71994321,5
2243,72011381,5
2244,72037110,5
2245,72021856,5
2246,72008318,5
2247,71994248,5
2248,72028034,5
2249,71989988,5
2250,71979711,5
2251,71970177,5
2252,72003511,5
2253,71982768,5
2254,71999761,5
2255,72048400,5
2256,71823024,5
2257,72039945,5
2258,72034468,5
2259,72004328,5
2260,72017625,5
2261,72041788,5
2262,72049164,5
2263,72025099,5
2264,72024135,5
2265,72020771,5
2266,72008501,5
2267,72010943,5
2268,71996492,5
2269,71825094,5
2270,71998562,5
2271,72027122,5
2272,72023548,5
2273,71999649,5
2274,72001854,5
2275,72010558,5
2276,72026536,5
2277,72049782,5
2278,72042102,5
2279,71980889,5
2280,72000193,5
2281,72012957,5
2282,71879788,5
2283,72039431,5
2284,72011003,5
2285,72015470,5
2286,71969337,5
2287,72024956,5
2288,72030316,5
2289,72000247,5
2290,72018094,5
2291,72010469,5
2292,72058582,5
2293,72028644,5
2294,72004974,5
2295,72036429,5
2296,72002337,5
2297,72028719,5
2298,71994981,5
2299,72009397,5
2300,72022926,5
2301,71942684,5
2302,71991233,5
2303,71970201,5
2304,71982416,5
2305,71980102,5
2306,71987529,5
2307,72033115,5
2308,72051274,5
2309,72016164,5
2310,72022580,5
2311,72033609,5
2312,72004484,5
2313,72026970,5
2314,72036721,5
2315,72048570,5
2316,72023343,5
2317,72024527,5
2318,72007943,5
2319,71994772,5
2320,72043107,5
2321,71950910,5
2322,72002032,5
2323,71985869,5
2324,72018633,5
2325,72040881,5
2326,72058117,5
2327,72019691,5
2328,72054274,5
2329,71985172,5
2330,71989573,5
2331,72018543,5
2332,72001369,5
2333,72003198,5
2334,71997216,5
2335,71992452,5
2336,72024729,5
2337,71972315,5
2338,72005866,5
2339,71922821,5
2340,72004790,5
2341,72052233,5
2342,72028437,5
2343,72017005,5
2344,72020586,5
2345,71967704,5
2346,72010249,5
2347,72019286,5
2348,72035583,5
2349,72038687,5
2350,71986307,5
2351,72008397,5
2352,72051060,5
2353,72032443,5
2354,72045318,5
2355,72034502,5
2356,72014532,5
2357,72013857,5
2358,72004178,5
2359,72017070,5
2360,71989439,5
2361,71978854,5
2362,72013948,5
2363,72048620,5
2364,72042768,5
2365,72054404,5
2366,71957778,5
2367,71971348,5
2368,71982870,5
2369,71984243,5
2370,72002120,5
2371,72024260,5
2372,72012910,5
2373,71889465,5
2374,72011742,5
2375,71969888,5
2376,72021083,5
2377,71977939,5
2378,72015193,5
2379,71988778,5
2380,72022710,5
2381,71903643,5
2382,71993109,5
2383,72015020,5
2384,71978193,5
2385,72003835,5
2386,72040602,5
2387,71999537,5
2388,72009001,5
2389,71989075,5
2390,71976165,5
2391,71926081,5
2392,72017464,5
2393,71984862,5
2394,72023283,5
2395,72001539,5
2396,72007596,5
2397,72051335,5
2398,72023928,5
2399,71986274,5
2400,71967460,5
2401,72017162,5
2402,71975786,5
2403,72007670,5
2404,72055104,5
2405,71989370,5
2406,72027346,5
2407,72023748,5
2408,71974970,5
2409,72028153,5
2410,72029644,5
2411,72019197,5
2412,72039897,5
2413,71983604,5
2414,72021861,5
2415,71979356,5
2416,71952913,5
2417,71999355,5
2418,72030934,5
2419,72033066,5
2420,72009072,5
2421,72003220,5
2422,72020191,5
2423,72050740,5
2424,72034448,5
2425,72018245,5
2426,71938359,5
2427,71833410,5
2428,72031591,5
2429,71992878,5
2430,72017664,5
2431,71979232,5
2432,72013773,5
2433,72044113,5
2434,71984580,5
2435,72053774,5
2436,72013999,5
2437,72031027,5
2438,72035457,5
2439,72024772,5
2440,72015484,5
2441,72034953,5
2442,71996083,5
2443,72057950,5
2444,72036566,5
2445,72043571,5
2446,71994057,5
2447,72011198,5
2448,72023257,5
2449,71996230,5
2450,72003242,5
2451,71950319,5
2452,72017725,5
2453,72012948,5
2454,72040591,5
2455,72005742,5
2456,71988567,5
2457,71990388,5
2458,72036351,5
2459,72037266,5
2460,72051832,5
2461,71987365,5
2462,72057227,5
2463,72049093,5
2464,72041499,5
2465,72018905,5
2466,71987837,5
2467,72011462,5
2468,72016922,5
2469,72041321,5
2470,72016442,5
2471,72024221,5
2472,72039196,5
2473,72014655,5
2474,72032716,5
2475,72009869,5
2476,72033652,5
2477,72032286,5
2478,71970565,5
2479,72007370,5
2480,72035607,5
2481,72020651,5
2482,72011999,5
2483,72032509,5
2484,72050124,5
2485,71975794,5
2486,71996207,5
2487,71948446,5
2488,72004979,5
2489,72030648,5
2490,71988281,5
2491,72052109,5
2492,72045366,5
2493,72014698,5
2494,71954595,5
2495,72004929,5
2496,72036110,5
2497,71954096,5
2498,72009710,5
2499,72033424,5
2500,72034819,5
2501,72046021,5
2502,72036914,5
2503,72037563,5
2504,72015295,5
2505,71972707,5
2506,71970666,5
2507,71998872,5
2508,71902969,5
2509,71990941,5
2510,71980884,5
2511,71962568,5
2512,72012390,5
2513,71944390,5
2514,71990607,5
2515,72033285,5
2516,72014387,5
2517,71978755,5
2518,72009052,5
2519,72037404,5
2520,72014933,5
2521,71977322,5
2522,71960504,5
2523,72029081,5
2524,71964580,5
2525,72051914,5
2526,72006929,5
2527,71989789,5
2528,71883449,5
2529,72064611,5
2530,72002323,5
2531,71995291,5
2532,72009121,5
2533,71986777,5
2534,72036996,5
2535,71954349,5
2536,72037797,5
2537,71878186,5
2538,71948724,5
2539,72016328,5
2540,72033340,5
2541,72015126,5
2542,72002378,5
2543,72023535,5
2544,72019996,5
2545,71999296,5
2546,72000508,5
2547,72007974,5
2548,72033881,5
2549,72018463,5
2550,72007977,5
2551,71953341,5
2552,72019399,5
2553,71987524,5
2554,72050588,5
2555,72030867,5
2556,71974881,5
2557,72039120,5
2558,72010187,5
2559,71972975,5
2560,72023421,5
2561,72026166,5
2562,71967202,5
2563,72040377,5
2564,72001821,5
2565,72003723,5
2566,72001208,5
2567,72006703,5
2568,71886705,5
2569,72024730,5
2570,72022230,5
2571,72014428,5
2572,71986875,5
2573,72045268,5
2574,72065049,5
2575,71981618,5
2576,71956017,5
2577,72033507,5
2578,72055152,5
2579,72009622,5
2580,72003776,5
2581,72010161,5
2582,72032955,5
2583,71997346,5
2584,72021459,5
2585,72025027,5
2586,72008751,5
2587,71997544,4
2588,72035324,4
2589,71995568,4
2590,71995181,4
2591,72040974,4
2592,72038144,4
2593,72030944,4
2594,72007556,4
2595,71997116,4
2596,72038045,4
2597,72019029,4
2598,72031219,4
2599,71998305,4
2600,72006598,4
2601,72009336,4
2602,72006157,4
2603,72040135,4
2604,71983740,4
2605,71961543,4
2606,71988940,4
2607,71985154,4
2608,72038209,4
2609,72041378,4
2610,71940539,4
2611,72058514,4
2612,72023143,4
2613,71989392,4
2614,72007087,4
2615,71897912,4
2616,72020973,4
2617,72024696,4
2618,72027338,4
2619,72028192,4
2620,71929996,4
2621,71984211,4
2622,72020745,4
2623,71865891,4
2624,72009704,4
2625,72027172,4
2626,71989689,4
2627,72008306,4
2628,72007826,4
2629,71995286,4
2630,72009479,4
2631,71994750,4
2632,72017114,4
2633,72034903,4
2634,71879867,4
2635,72008518,4
2636,72023432,4
2637,72044372,4
2638,72023513,4
2639,72018902,4
2640,71987928,4
2641,72046997,4
2642,71875337,4
2643,72056994,4
2644,72014737,4
2645,72045252,4
2646,72017521,4
2647,72037221,4
2648,72009958,4
2649,71964228,4
2650,72004005,4
2651,71996859,4
2652,72003099,4
2653,72030283,4
2654,71963032,4
2655,71993960,4
2656,72031135,4
2657,72021451,4
2658,71995671,4
2659,72011581,4
2660,72030323,4
2661,71952662,4
2662,72019021,4
2663,72020540,4
2664,71983687,4
2665,72040922,4
2666,72003398,4
2667,72027963,4
2668,71994807,4
2669,71999186,4
2670,71965593,4
2671,72024148,4
2672,72027369,4
2673,71948345,4
2674,72012142,4
2675,72038620,4
2676,71936041,4
2677,72026693,4
2678,71988200,4
2679,71987310,4
2680,72021009,4
2681,72030053,4
2682,72020186,4
2683,72045161,4
2684,71993041,4
2685,72016061,4
2686,72033365,4
2687,72012083,4
2688,71969409,4
2689,72031848,4
2690,72052988,4
2691,72025058,4
2692,71982755,4
2693,72025354,4
2694,72041657,4
2695,71976779,4
2696,72044746,4
2697,71994378,4
2698,71988048,4
2699,72047242,4
2700,71987446,4
2701,71982326,4
2702,72017089,4
2703,71986686,4
2704,72049006,4
2705,71985854,4
2706,71989430,4
2707,72014457,4
2708,72000894,4
2709,71960884,4
2710,72010918,4
2711,71980170,4
2712,71714400,4
2713,72032413,4
2714,71984990,4
2715,71986229,4
2716,71989043,4
2717,71974746,4
2718,72027683,4
2719,72026743,4
2720,72004948,4
2721,72026510,4
2722,72015100,4
2723,72043854,4
2724,72003873,4
2725,72041420,4
2726,71982496,4
2727,72007506,4
2728,72019685,4
2729,72003505,4
2730,71970913,4
2731,71991175,4
2732,72047694,4
2733,71961485,4
2734,72027230,4
2735,72004291,4
2736,71637400,4
2737,71909684,4
2738,71999012,4
2739,71980985,4
2740,71951617,4
2741,72016351,4
2742,72032513,4
2743,72012112,4
2744,72051258,4
2745,72034804,4
2746,72005871,4
2747,71991858,4
2748,72028324,4
2749,71990774,4
2750,71979514,4
2751,71984500,4
2752,72031699,4
2753,72029199,4
2754,72024377,4
2755,71981668,4
2756,72003230,4
2757,72057664,4
2758,72023365,4
2759,72040683,4
2760,71988209,4
2761,72019025,4
2762,71990133,4
2763,72033099,4
2764,71994323,4
2765,71982387,4
2766,72022592,4
2767,72008183,4
2768,71973100,4
2769,72020445,4
2770,72042431,4
2771,72048720,4
2772,72037382,4
2773,72052230,4
2774,71924841,4
2775,72014296,4
2776,72041199,4
2777,71960732,4
2778,71991766,4
2779,71981330,4
2780,72037017,4
2781,72027014,4
2782,72045320,4
2783,72017337,4
2784,72009908,4
2785,72037077,4
2786,72028155,4
2787,71963077,4
2788,71914107,4
2789,71994476,4
2790,72019288,4
2791,71485790,4
2792,71968914,4
2793,71997715,4
2794,71996716,4
2795,71791212,4
2796,71983759,4
2797,71998458,4
2798,72052521,4
2799,72056741,4
2800,71972102,4
2801,72013096,4
2802,72004904,4
2803,71988387,4
2804,72015340,4
2805,72047553,4
2806,72021527,4
2807,71998767,4
2808,71973599,4
2809,72038164,4
2810,71997038,4
2811,72015904,4
2812,72042263,4
2813,72036981,4
2814,71969628,4
2815,72011535,4
2816,72001874,4
2817,71976501,4
2818,71986048,4
2819,72022955,4
2820,71959758,4
2821,72026676,4
2822,71979775,4
2823,71991620,4
2824,72020876,4
2825,71875894,4
2826,72007682,4
2827,71994613,4
2828,72007700,4
2829,71993997,4
2830,72009860,4
2831,72003706,4
2832,71938631,4
2833,72041172,4
2834,71861134,4
2835,72015170,4
2836,72002815,4
2837,72040722,4
2838,72002351,4
2839,71991629,4
2840,71968467,4
2841,72029539,4
2842,72005775,4
2843,72010896,4
2844,71989638,4
2845,72029608,4
2846,71994259,4
2847,72045702,4
2848,71995505,4
2849,72027999,4
2850,72056168,4
2851,72032190,4
2852,72011878,4
2853,71954408,4
2854,72016537,4
2855,71957815,4
2856,71971127,4
2857,72005904,4
2858,71999040,4
2859,72034477,4
2860,72011943,4
2861,72011586,4
2862,72027332,4
2863,71985820,4
2864,71839241,4
2865,71977586,4
2866,72020057,4
2867,72029114,4
2868,72016411,4
2869,71985797,4
2870,72029653,4
2871,72004764,4
2872,71985941,4
2873,72039181,4
2874,72020630,4
2875,72001820,4
2876,71951203,4
2877,71981974,4
2878,72029009,4
2879,71979556,4
2880,72024333,4
2881,71984754,4
2882,71991391,4
2883,71933553,4
2884,72015631,4
2885,72007100,4
2886,71987586,4
2887,72035245,4
2888,72009215,4
2889,71925424,4
2890,72044965,4
2891,72064312,4
2892,72044574,4
2893,71991557,4
2894,72002865,4
2895,71917433,4
2896,72005351,4
2897,71945682,4
2898,72025505,4
2899,72010977,4
2900,72015232,4
2901,72010736,4
2902,71992594,4
2903,72019759,4
2904,72031304,4
2905,72007581,4
2906,72007891,4
2907,72018450,4
2908,72041547,4
2909,72033768,4
2910,72014782,4
2911,72018571,4
2912,72027051,4
2913,71996243,4
2914,71939260,4
2915,72052198,4
2916,72017724,4
2917,72055742,4
2918,72033391,4
2919,71952189,4
2920,71989007,4
2921,72000530,4
2922,72041742,4
2923,72022452,4
2924,72058347,4
2925,71937176,4
2926,71946650,4
2927,72035854,4
2928,72007963,4
2929,71916067,4
2930,71952450,4
2931,71983733,4
2932,72039963,4
2933,72010362,4
2934,72041292,4
2935,71996989,4
2936,71977413,4
2937,72023817,4
2938,72008350,4
2939,72049633,4
2940,71965168,4
2941,71995388,4
2942,72016628,4
2943,72020050,4
2944,72002890,4
2945,72002461,4
2946,71913937,4
2947,71968140,4
2948,71998334,4
2949,72059990,4
2950,72013784,4
2951,71943713,4
2952,71998647,4
2953,72000261,4
2954,71974959,4
2955,72034211,4
2956,72009659,4
2957,71891170,4
2958,71972077,4
2959,71987694,4
2960,71942835,4
2961,71985711,4
2962,71973732,4
2963,72045332,4
2964,72014523,4
2965,71994007,4
2966,71989532,4
2967,72013525,4
2968,72032425,4
2969,72024204,4
2970,72037962,4
2971,72010027,4
2972,71974450,4
2973,72011986,4
2974,71981505,4
2975,72018144,4
2976,71957844,4
2977,72029444,4
2978,71958042,4
2979,71961507,4
2980,71964913,4
2981,71973881,4
2982,72029403,4
2983,72040811,4
2984,72055772,4
2985,71996190,4
2986,71911485,4
2987,71991681,4
2988,71990763,4
2989,72038158,4
2990,72000282,4
2991,72028002,4
2992,72047702,4
2993,72012669,4
2994,72032546,4
2995,72054257,4
2996,71961397,4
2997,72041771,4
2998,72011077,4
2999,72018504,4
3000,72010615,4
3001,72031906,4
3002,72028542,4
3003,71966617,4
3004,72039422,4
3005,72018679,4
3006,72024195,4
3007,72018046,4
3008,72036979,4
3009,72044473,4
3010,72025497,4
3011,71946015,4
3012,72030637,4
3013,72049746,4
3014,71992867,4
3015,72016253,4
3016,71979281,4
3017,71955676,4
3018,72052552,4
3019,72021842,4
3020,71988855,4
3021,72026663,4
3022,71953811,4
3023,72051445,4
3024,72057054,4
3025,71989892,4
3026,71864808,4
3027,71997320,4
3028,71942718,4
3029,72004108,4
3030,71999715,4
3031,72047922,4
3032,72002260,4
3033,72025474,4
3034,72026172,4
3035,72018294,4
3036,72026820,4
3037,72015644,4
3038,72004534,4
3039,72001980,4
3040,72056051,4
3041,72005226,4
3042,71987198,4
3043,72007000,4
3044,72011555,4
3045,71985145,4
3046,72013106,4
3047,71781107,4
3048,71984471,4
3049,71992193,4
3050,71961240,4
3051,71991786,4
3052,72005723,4
3053,72030503,4
3054,72022828,4
3055,72018560,4
3056,72043205,4
3057,71923467,4
3058,71984591,4
3059,72014720,4
3060,71984369,4
3061,72026677,4
3062,72044118,4
3063,72034186,4
3064,72008866,4
3065,72045258,4
3066,72040926,4
3067,72006966,4
3068,72032485,4
3069,72016229,4
3070,71995657,4
3071,71992479,4
3072,71992752,4
3073,72027283,4
3074,71989952,4
3075,71977622,4
3076,72018611,4
3077,71991129,4
3078,72028904,4
3079,72013887,4
3080,72044024,4
3081,71989693,4
3082,72008227,4
3083,72012269,4
3084,72034288,4
3085,72002783,4
3086,72043437,4
3087,72041048,4
3088,72023972,4
3089,72029968,4
3090,72029697,4
3091,72013100,4
3092,72034639,4
3093,71822095,4
3094,71991251,4
3095,72051763,4
3096,72033994,4
3097,72006573,4
3098,72027422,4
3099,71992837,4
3100,71945014,4
3101,72037248,4
3102,72008064,4
3103,71995817,4
3104,71994121,4
3105,71994005,4
3106,71968439,4
3107,71992841,4
3108,72008640,4
3109,71977538,4
3110,72041558,4
3111,72004593,4
3112,72035363,4
3113,71975004,4
3114,71996808,4
3115,71993884,4
3116,72016927,4
3117,72010985,4
3118,71995197,4
3119,72023394,4
3120,71999326,4
3121,71948045,4
3122,72037002,4
3123,71980953,4
3124,72041476,4
3125,72010099,4
3126,72034318,4
3127,71941349,4
3128,72049753,4
3129,72030672,4
3130,72004067,4
3131,72021013,4
3132,71986848,4
3133,71976345,4
3134,72026438,4
3135,72020639,4
3136,72014356,4
3137,72027040,4
3138,71991669,4
3139,72004997,4
3140,72020652,4
3141,71936262,4
3142,72010406,4
3143,71974931,4
3144,72029005,4
3145,72007187,4
3146,71999449,4
3147,72052212,4
3148,72004196,4
3149,72002684,4
3150,71991548,4
3151,72021221,4
3152,72019220,4
3153,72017230,4
3154,71990233,4
3155,71953653,4
3156,71974884,4
3157,72003972,4
3158,72046826,4
3159,72042376,4
3160,72008891,4
3161,71987997,4
3162,71982803,4
3163,72044182,4
3164,72037013,4
3165,71979064,4
3166,71946841,4
3167,72002033,4
3168,71999751,4
3169,71976430,4
3170,72045607,4
3171,71963613,4
3172,71974944,4
3173,72030825,4
3174,71913593,4
3175,72008945,4
3176,71995045,4
3177,72044638,4
3178,71982370,4
3179,71799596,4
3180,71999489,4
3181,72029056,4
3182,72045019,4
3183,71999477,4
3184,72008562,4
3185,71753267,4
3186,72031426,4
3187,71940453,4
3188,71987722,4
3189,72008158,4
3190,72050448,4
3191,71930977,4
3192,72030479,4
3193,72024041,4
3194,72029264,4
3195,71999127,4
3196,72012517,4
3197,72008453,4
3198,71830310,4
3199,72020137,4
3200,72019445,4
3201,72002535,4
3202,72032672,4
3203,72044260,4
3204,71985491,4
3205,72003274,4
3206,72041310,4
3207,72006529,4
3208,72012137,4
3209,72020905,4
3210,72050846,4
3211,71997374,4
3212,72004512,4
3213,71978941,4
3214,72045177,4
3215,72007522,4
3216,71995051,4
3217,72008867,4
