,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
126,72231724,CTG,224900,,9/20/2017,,,176,168,8 Sycamore St,Westfield,MA,1085,,6,2,2352,118,6848,Arthur Javadian,"Interstate Realty Group, LLC",(413) 363-7807,Other (See Special Showing Instructions),"Owner Occupied Two Family Home on a nice flat lot. Property features separate utilities, 2 Car Garage and fence in yard. Each unit offers 3 bedrooms, 1 bath, spacious kitchens with appliances, and covered side porches. Great opportunity for owner occupied or investors. 24 hours notice to show.",,,2,,,,,,,MF,Sycamore St,8,8,http://media.mlspin.com/photo.aspx?mls=72231724
127,72247354,CTG,119900,,10/24/2017,,,90,88,26 W School St,Westfield,MA,1085,,4,2,2076,118,8712,Lesley J. Lambert,Park Square Realty,(413) 568-9226,Schedule with ShowingTime or call 888-627-2775,Lots of potential in this two family home. Take this house with lots of great space and turn it into a money maker. Attic has been finished off with additional bedrooms for the second floor unit. Some fixing up could lead to much higher rental amounts here.Vacant.,,,0,,,,,,,MF,W School St,26,26,http://media.mlspin.com/photo.aspx?mls=72247354
128,72260435,ACT,135900,,12/01/2017,,,110,,7-A&B Bates St,Westfield,MA,1085,,2,2,2124,118,4128,John Oliveri,Property Works CT,(660) 559-1595,Lock Box,"Must see up and down 2 family home with a total of 2 bedrooms, 2 full bathrooms and 2,124 square feet of living space. There is a 1 car detached garage and full basement for added storage. Formal dining area in both units. Fireplace located in the first floor unit. Located close to amenities and highway access.",,,1,,,,,,,MF,Bates St,7,7-A&B,http://media.mlspin.com/photo.aspx?mls=72260435
129,72263642,ACT,227000,,12/12/2017,,,99,,78 Orange Street,Westfield,MA,1085,,6,2,2654,93,6072,Rita Slasinski,Coldwell Banker Residential Brokerage - Westfield,(413) 568-2324,"Call List Agent, Lock Box, Sign","A RARE FIND IN WESTFIELD Large 2 family on a quiet street but still close enough to shopping, bus route, bike path, shopping ,churches and major highway. Each unit has three bedrooms , dining room, living room and kitchen. Ideal for owner occupied or investor. Vinyl sided, slate roof, porches, small fenced back yard, two car garage and plenty of parking. Updates APO first floor, refinished hard floors, freshly painted walls, refurburshed kitchen cabinets and new kitchen floor, and new bathroom. Second floor freshly painted, refinished hardwood floors, front and back stairways freshly carpeted. Walk up attic and washer and dryer hookups in basement.",,,2,,,,,,,MF,Orange Street,78,78,http://media.mlspin.com/photo.aspx?mls=72263642
130,72270273,ACT,190000,,01/12/2018,,,68,,80 White St,Westfield,MA,1085,,5,3,2996,118,7400,Sheldon Haag,Agnelli Real Estate,(860) 282-0678,Other (See Special Showing Instructions),"Wonderful 3 -Family investment opportunity in Westfield MA.  All three units have separate natural gas hot water heaters and separate electric panels/meters including a 4th owners meter/panel. Heating is currently shared with one furnace heating all three units. Two car garage and ample parking to support full occupancy. Property is currently occupied, showings are available with notice.",,,0,,,,,,,MF,White St,80,80,http://media.mlspin.com/photo.aspx?mls=72270273
131,72272458,ACT,154900,,1/19/2018,,,235,,105 Franklin St,Westfield,MA,1085,,5,2,2668,168,13068,The Claire Kenna Group,"Real Living Realty Professionals, LLC",(413) 568-2405,Schedule with ShowingTime or call 888-627-2775,"Recently updated 2 family home in Westfield with great income potential!! Lower unit has eat in kitchen with updated cabinets and pantry! Full bathroom with tile floor.  Open living room with hardwood flooring and three bedrooms! The upstairs unit has a kitchen with updated cabinetry, dishwasher, and vaulted ceiling with skylights! Along with full bath recently updated, and two bedrooms. Some replacement windows throughout! Storage shed that could be converted to small 1 car garage. Downstairs unit has oil heat, and gas hot water. Upstairs unit has gas heat, and electric hot water.",,,0,,,,,,,MF,Franklin St,105,105,http://media.mlspin.com/photo.aspx?mls=72272458
132,72274478,ACT,175000,,1/24/2018,,,56,,9-11 Morris Ave,Westfield,MA,1085,,6,2,2544,138,15067,Victor Bortolussi,Century 21 Hometown Associates,(413) 315-4337,Call List Agent,"Large 2 family with 3 bedrooms in each unit,  updates such as newer hot water tanks,carpets, freshly painted walls and ceiling on second floor. Separate gas hot water tanks and furnaces , front and side porches . Large kitchen pantries in each unit.  Large side lot that goes with the house. Great for investor or owner occupied  Only second floor will be shown on first showing",,,0,,,,,,,MF,Morris Ave,911,09-Nov,http://media.mlspin.com/photo.aspx?mls=72274478
133,72279996,ACT,122000,,02/10/2018,,,39,,5 Hampden Street,Westfield,MA,1085,,4,2,1624,168,3049,Kathleen Burns,"Real Living Realty Professionals, LLC",(413) 568-2405,"Call List Agent, Appointment Required","Investors take notice!!  A little TLC is needed to restore this property to the beauty it once was.  Close to downtown shops, the library and public transportation. Large rooms,newer roof. Great income potential.  Located within a quiet, well established neighborhood. House is being sold ""as is"" and ""where is.""  Seller offers no warranties. Don't miss out on this opportunity.",,,0,,,Franklin,,WHS/WTA,,MF,Hampden Street,5,5,http://media.mlspin.com/photo.aspx?mls=72279996
134,72285358,CTG,99900,,2/23/2018,,,26,14,7 FOWLER ST,Westfield,MA,1085,,4,2,1740,118,5940,Oleg Kulyak,Gallagher Real Estate,(413) 788-7355,Schedule with ShowingTime or call 888-627-2775,"2 FAMILY HOME FEATURING 8 ROOMS, 4 BEDROOMS AND 2 BATHROOMS. SPACIOUS UNITS. COME MAKE THIS HOME YOUR OWN.",,,0,,,,,,,MF,FOWLER ST,7,7,http://media.mlspin.com/photo.aspx?mls=72285358
135,72285548,ACT,153000,,2/25/2018,,,24,,9 Union Ave,Westfield,MA,1085,,10,4,3365,118,5110,Carlos Dos Santos Jr.,Ideal Real Estate - Chicopee,(413) 474-6283,"Lock Box, Schedule with ShowingTime or call 888-627-2775","DON'T MISS OUT ON THIS SPACIOUS 4 UNIT INVESTMENT PROPERTY FEATURING 18 ROOMS, 10 BEDROOMS AND 4 BATHROOMS. CLOSE TO AREA AMENITIES WITH EASY HIGHWAY ACCESS. COME CHECK IT OUT. BUYER TO VERIFY ALL INFO AND USE.",,,0,,,,,,,MF,Union Ave,9,9,http://media.mlspin.com/photo.aspx?mls=72285548
136,72286204,CTG,175000,,2/27/2018,,,22,13,73 - 75 Cranston St,Westfield,MA,1085,,5,2,2400,48,6200,Christine Libardi/The Home Team,Keller Williams Realty,(413) 789-9880,Schedule with ShowingTime or call 888-627-2775,"Unique Raised Ranch style vinyl sided 2 family with open floor plan. Updated roof and Gas Furnace,  Kitchen, dining area and living room all open on both floors.  Laundry on 1st floor.  LARGE bedrooms.  2 sheds for extra storage.  Stove and refrigerator stay in both units.  Rent includes heat and electricity.  (1 furnace for both units but separate electricity).  24 hours notice to show. On a lovely dead end road.",,,0,,,,,,,MF,Cranston St,73  75,73 - 75,http://media.mlspin.com/photo.aspx?mls=72286204
137,72289803,ACT,199900,,03/06/2018,,,15,,287 Notre Dame Street,Westfield,MA,1085,,5,2,2088,118,9375,Carol W. Saltus,"Rovithis Realty, LLC",(413) 271-1180,"Call List Agent, Schedule with ShowingTime or call 888-627-2775","Great two family for owner occupied or income property. Gas heat, separate utilities & laundry hookups. Wood floors. Kitchens redone approx 10 years ago. Large corner lot. Neighborhood is convenient to the Mass Pike.",,,0,,,,,,,MF,Notre Dame Street,287,287,http://media.mlspin.com/photo.aspx?mls=72289803
138,72038491,SLD,229900,174000,7/14/2016,10/26/2016,,19,2,31-37 Allen St,West Springfield,MA,1089,,8,4,3376,128,4873,Greg Oravec,"Real Living Realty Professionals, LLC",(413) 586-0065,Call List Agent,"Great income potential with this Beautifully updated 4 unit multifamily located just minutes from the future site of the new casino.  2 units on each floor.  The list of updates includes new Buderus boiler, electric, hot water heater, roof, and insulation. Laundry hook-ups in each unit.  Plenty of off street parking.  All units are currently rented at $750 each, with long time tenants.",,,0,,,,,,,MF,Allen St,3137,31-37,http://media.mlspin.com/photo.aspx?mls=72038491
139,72169934,ACT,224900,,5/24/2017,,,215,,730-734 Westfield St,West Springfield,MA,1089,,6,2,2466,108,10935,Owen Gilman,"Alliance Realty NE, LLC",(866) 866-7978,"Owner, Lock Box","Excellent Location! Great investment with this updated duplex. Vinyl Siding, Newer Roof, Vinyl Replacement Windows, Hardwood Floors, Separate Utilities for each unit, and separate laundry. Both Units have 3 Bedrooms, large eat in kitchens and separate dining rooms. First Floor has updated kitchen and a beautiful fireplace. Second Floor has a new kitchen and pantry. Large yard is partially fenced in and has plenty of off street parking. Walking distance to shopping, local business and bus line. Excellent for owner occupied or investor. The price reflects that this home does need a little work, but it is a great investment in a desirable area of town. Priced to sell quick!",,,0,,,,,,,MF,Westfield St,730734,730-734,http://media.mlspin.com/photo.aspx?mls=72169934
140,72230420,ACT,172900,,9/18/2017,,,183,,29 High St,West Springfield,MA,1089,,4,2,2086,118,6868,Cynthia J. Bourque,Bourque Real Estate,(413) 785-1676,Call List Agent,"Sided two family with two extra rooms on the third floor, separate utilities, large two car garage detached, 2 nd floor newer boiler, replacement windows with the exception of the 3rd floor, new electric panel 1st floor, some updating, 1st floor kitchen updated 2010, convenient location. Now totally vacant and ready for immediate occupancy  with some modification could be 2 bedroom units",,,2,,,,,,,MF,High St,29,29,http://media.mlspin.com/photo.aspx?mls=72230420
141,72236545,CTG,224000,,10/01/2017,,,89,84,10-12 Pleasant St,West Springfield,MA,1089,,8,3.5,3858,118,6636,Suzanne Moore,"Real Living Realty Professionals, LLC",(413) 568-2405,Schedule with ShowingTime or call 888-627-2775,Character and space  in this conveniently located and nicely cared for  3 family home!   Each unit has 2 off street parking spaces !,,,0,,,,,,,MF,Pleasant St,1012,10-Dec,http://media.mlspin.com/photo.aspx?mls=72236545
142,72295862,NEW,615000,,3/20/2018,,,1,,1193 Elm St,West Springfield,MA,1089,,10,6.5,6066,108,18731,Philip J. Houser,Houser Metro Realty,(413) 241-3298,Call List Agent,"This lovely 6 family located centrally in W ;Springfield .  The property offers a lovely yard, big trees, off street parking.  The current owner has done some major improvements.  The units are large, spacious, beautiful wood floors and with many updates.",,,4,,,,,,,MF,Elm St,1193,1193,http://media.mlspin.com/photo.aspx?mls=72295862
143,72254910,ACT,274900,,11/13/2017,,,128,,2773-2775 Boston Rd,Wilbraham,MA,1095,,5,3.5,2673,128,17100,Suzie Ice Team,"Ideal Real Estate Services, Inc.",(413) 583-8882,"Call List Agent, Schedule with ShowingTime or call 888-627-2775","Great investment opportunity!!!!   This property features a 3 family residential rental, 2 car garage and a hair saloon with a total rental  of $2475. Located on a General Business zone.",,,2,,,,,,,MF,Boston Rd,27732775,2773-2775,http://media.mlspin.com/photo.aspx?mls=72254910
144,72276378,ACT,350000,,1/31/2018,,,49,,2597-2599 Boston Rd,Wilbraham,MA,1095,,3,2,880,105,65340,Carl Perella,Perella Real Estate,(413) 525-9800,Call List Office,"375 FT of frontage on Boston road (rt 20) two houses on the waterfront with boating access on nine mile pond.This is a opportunity to own a 1.5 acre partial with income potential and also condo units were planned in the past.Property abutting is also for sale  for 650,000 .80 acres full service restaurant.",,,0,,,,,,,MF,Boston Rd,25972599,2597-2599,http://media.mlspin.com/photo.aspx?mls=72276378
145,72295811,NEW,229000,,3/20/2018,,,1,,18 Weston St,Wilbraham,MA,1095,,4,2,1664,83,5400,Paul Zingarelli,Keller Williams Realty,(413) 565-5478,"Accompanied Showings, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775","Rare Opportunity to Own this Beautiful, Multi Family Home Situated on an Attractive Corner Lot with a Fenced in Back Yard. Take Advantage of All the Greatness Wilbraham Has to Offer.!!!! Each Unit Offers 2 Spacious Bedrooms, an Updated Full Bath, a Spacious Eat in Kitchen, Wood Floors. Other Features Include  Replacement Windows and Gas Heat. Great Investment Opportunity or Owner Occupied Home. Why Pay Rent When you Can Purchase this Beauty!!!",,,0,,,,,,,MF,Weston St,18,18,http://media.mlspin.com/photo.aspx?mls=72295811
146,72136373,ACT,225000,,3/26/2017,,,56,,2 Chesterfield Rd,Williamsburg,MA,1096,,5,4,3146,43,15246,James P. Kwiecinski,"The Murphys REALTORS®, Inc.",(413) 584-5700,"Call List Agent, Lock Box, Appointment Required","Nice investment or owner occupied.  Three one bedroom and one two bedroom units.  New roof shingles, comfortable spaces, lots of parking.",,,0,,,,,,,MF,Chesterfield Rd,2,2,http://media.mlspin.com/photo.aspx?mls=72136373
147,72000976,SLD,150000,160000,05/06/2016,10/25/2016,,88,4,58 Glenham Street,Springfield,MA,1104,East Springfield,4,2,2000,92,5249,Chester Ardolino,"Universal Real Estate Services, Inc.",(413) 304-2717,Call List Agent,"Turn key 2 family home on sought after residential street.  Many updates include 2 brand new gas heating units, new plumbing, new electric and new replacement windows.  Great for owner occupied with remodeled kitchens and baths.  All the hardwood floors have been refinished and walls painted.  This home also has a two car garage with new doors.  Perfect for a large family to live in both units or live in one and have the tenant pay your mortgage! FHA READY",,,2,,,,,,,MF,Glenham Street,58,58,http://media.mlspin.com/photo.aspx?mls=72000976
148,72053940,SLD,115000,110000,8/16/2016,10/26/2016,,201,2,20-22 Denton Cir,Springfield,MA,1104,,6,3,2990,107,5001,Dorothy J. Maiwald,Coldwell Banker Residential Brokerage - Longmeadow,(413) 567-8931,"Call List Office, Lock Box, Appointment Required","Back on the market with Short Sale approved price! Spacious 3 family with vinyl siding, beautiful hardwood floors in many of the rooms, some replacement windows. Third floor is electric heat. Second bedroom in third floor does not have a closet. First floor heating system is missing. 3 separate gas hot water heaters. Sold as is. Gas heat in first and second floor.",,,1,,,,,,,MF,Denton Cir,2022,20-22,http://media.mlspin.com/photo.aspx?mls=72053940
149,72059565,SLD,154000,154000,8/29/2016,10/28/2016,,23,1,92-94 Governor,Springfield,MA,1104,,4,2,1892,94,5314,Barbara Rokosz,"Real Living Realty Professionals, LLC",(413) 568-2405,"Call List Agent, Lock Box","Great Location. Well Cared For 2 Family. Close to Highways, Shopping, Schools, And Much More. Won't Last Long. Ideal For Owner Occupied, Have The  Rent Help Pay For The Mortgage! Appliances negotiable",,,1,,,,,,,MF,Governor,9294,92-94,http://media.mlspin.com/photo.aspx?mls=72059565
150,72066038,SLD,67600,72500,09/08/2016,10/21/2016,,178,22,55-57 Savoy Ave,Springfield,MA,1104,,4,2,2132,95,4918,John Brunelle,B & B Real Estate,(413) 535-1001,Other (See Special Showing Instructions),Great opportunity for this two family style home.   Sold in as is condition.  Contact agent for additional information.,,,2,,,,,,,MF,Savoy Ave,5557,55-57,http://media.mlspin.com/photo.aspx?mls=72066038
151,72171513,ACT,139900,,5/27/2017,,,138,,39-41 Genesee St,Springfield,MA,1104,,6,2,2600,102,5001,Geofferey Bradshaw,"Home Equity Assets Realty, LLC",(413) 328-0799,Call List Agent,Move in ready two family.  VERY SPACIOUS AND AFFORDABLE.  This home offers 2 three bedroom apartments. MOVE RIGHT IN AND Start COLLECTING THE RENT TO HELP PAY MOST OF YOUR MORTGAGE . Very easy access to the highways and shopping. Ideal for a first time homebuyer and or investor.,,,0,,,,,,,MF,Genesee St,3941,39-41,http://media.mlspin.com/photo.aspx?mls=72171513
152,72219450,ACT,89000,,8/26/2017,,,207,,43 Wait St,Springfield,MA,1104,,4,2,1982,110,5345,Cichetti Teamwork,Cichetti Teamwork @ Sears Real Estate,(413) 789-9029,"Call List Agent, Lock Box, Appointment Required, Schedule with ShowingTime or call 888-627-2775",Make your appointment today to come and check out this multi-family with a two car garage that needs some TLC. This investment opportunity will not last long and especially with the 2 car garage. Each unit has 2 bedrooms and 1 bath. The heating systems are both under 5 years old and have gas heat (APO).,,,0,,,,,,,MF,Wait St,43,43,http://media.mlspin.com/photo.aspx?mls=72219450
153,72221129,ACT,169900,,8/31/2017,,,202,,48-50 Hastings Street,Springfield,MA,1104,Liberty Heights,8,2,3157,103,5001,Steven Rodriguez Jr,Park Square Realty,(413) 789-9830,Schedule with ShowingTime or call 888-627-2775,"New price! Opportunity knocks on this investment property already with long term tenants. Each spacious unit offers 7 rooms, 4 bedrooms, and basement area for storage. Home offers replacement windows, porches, repaved driveway, Roof replaced approximately 5 years ago, efficient gas heating, and located close to shops, schools and highway access points. Seller wants an offer!",,,0,,,,,,,MF,Hastings Street,4850,48-50,http://media.mlspin.com/photo.aspx?mls=72221129
154,72231258,ACT,169500,,9/20/2017,,,175,,108 Miller St,Springfield,MA,1104,,4,2,1664,53,5001,John Brunelle,B & B Real Estate,(413) 535-1001,"Call List Office, Appointment Required","WOW  Great opportunity.  Very nice duplex with a finished basement, enclosed porch, private rear yard that abuts the park.  Move in condition.  Private yard with two sheds.  All separate utilities and so much more..",,,0,,,,,,,MF,Miller St,108,108,http://media.mlspin.com/photo.aspx?mls=72231258
155,72244137,ACT,399900,,10/17/2017,,,155,,474 Liberty St,Springfield,MA,1104,Liberty Heights,16,8,9370,102,4909,Rehanahmed Peerzada,M B C REALTORS®,(413) 886-0010,Call List Agent,"CASH COW with excellent location and money making opportunity with this 8 family with a current gross annual income of $ 74100 per year. Property is located less than 2 miles from upcoming MGM Casino. Beautiful brick building, all 8 units occupied (on listing date), all units have LEAD COMPLIANT certificates, all units in decent shape with lots of updates with rent increase opportunity for 3 units. Tenants pay their own gas and electric utilities. Huge basement available for storage. Conveniently located from shopping complex, I-291, 1-91, Mass Pike, public elementary and high school, bus station, laundromat, convenience stores, Post Office etc. Property is equipped with emergency lighting in front hallway and back porch, intercom system connected to individual unit for verbal communication. Hurry this excellent investment opportunity won't last long.",,,0,,,,,,,MF,Liberty St,474,474,http://media.mlspin.com/photo.aspx?mls=72244137
156,72244614,ACT,149900,,10/17/2017,,,155,,87-89 Monrovia St,Springfield,MA,1104,,4,2,1816,94,5001,Hugo Bernal,Century 21 A-1 Nolan Realty,(413) 737-7356,Call List Agent,"Set on side street but close to bus route and highway access, this home has 2 apartments, each one with living room, dining room, kitchen, 2 bedrooms, large front porch. Yearly gross income of $21,000.  Both units have delead certificates.",,,0,,,,,choice,,MF,Monrovia St,8789,87-89,http://media.mlspin.com/photo.aspx?mls=72244614
157,72244878,ACT,124900,,10/19/2017,,,1206,,452 Franklin Street,Springfield,MA,1104,,8,2,2078,105,4983,Nikolay Yusenko,"Class Realty, Inc.",(413) 786-1834,"Appointment Required, Other (See Special Showing Instructions)","This property is the perfect opportunity for an investor. The fully-renovated (2009) property is fully occupied. The property is located close to numerous area amenities like Interstate 291, shopping and many others. Also, this sale includes the land on Genesee Street. Don't miss out on the opportunity of extra income.",,,0,,,,,,,MF,Franklin Street,452,452,http://media.mlspin.com/photo.aspx?mls=72244878
158,72249558,ACT,95000,,05/08/2017,,,317,,119 Stafford St,Springfield,MA,1104,,6,2,2580,93,12284,Ofemu Oratokhai,"Home Equity Assets Realty, LLC",(413) 328-0799,Call List Agent,,,,0,,,,,,,MF,Stafford St,119,119,http://media.mlspin.com/photo.aspx?mls=72249558
159,72261000,ACT,168900,,12/04/2017,,,54,,11 Murray Hill Ave,Springfield,MA,1104,,7,3,3088,121,5062,Sharon G. Ofori,"Real Living Realty Professionals, LLC",(413) 567-3361,Schedule with ShowingTime or call 888-627-2775,"House back on the market due to failed financing!   This large 2 family home is in prime condition.  The 1st floor has 2 bedrooms and an updated kitchen, 2nd floor has 5 bedrooms and updated kitchen and bath.  There is a  full bath on the 3rd floor with hook- ups for a kitchenette.  The basement has partially finished rooms and ceramic tiles.  There is a  2 car garage with a shed.  Can't beat the price, location or condition of home.  Easy to view.  Lots of possibilities.",,,2,,,Choice,Choice,Choice,,MF,Murray Hill Ave,11,11,http://media.mlspin.com/photo.aspx?mls=72261000
160,72262187,ACT,119000,,12/07/2017,,,223,,249 Saint James Blvd,Springfield,MA,1104,,4,2,1672,94,3602,Michael J. Galipault,Timber Real Estate,(413) 232-1491,Call List Agent,"Sided, replacement windows, good rental history.    Large kitchens, side and front porches. Easy maintenance yard and driveway.",,,0,,,,,,,MF,Saint James Blvd,249,249,http://media.mlspin.com/photo.aspx?mls=72262187
161,72267136,ACT,138400,,01/02/2018,,,78,,385-387 Franklin St,Springfield,MA,1104,,6,2,3012,95,7728,Kristin O Connor,"Rovithis Realty, LLC",(413) 271-1180,Schedule with ShowingTime or call 888-627-2775,"Attention investors or owner occupied investors! This very conveniently located 2 family has a long term tenant on the second floor and a vacant 1st floor. Move yourself in and let your tenant pay the mortgage or rent it our for an even higher return on investment. Each unit has 7 rooms and 3 bedrooms with spacious living areas, dining room built ins and eat-in kitchens along with enclosed front porches to enjoy the seasons. Add tons of off street parking and this an ideal investment property.",,,0,,,,,,,MF,Franklin St,385387,385-387,http://media.mlspin.com/photo.aspx?mls=72267136
162,72273495,ACT,179900,,1/23/2018,,,57,,81-83 Cleveland St,Springfield,MA,1104,Liberty Heights,8,3,2490,110,4199,Stephen Byrne,First Place Realty,(413) 734-4300,Schedule with ShowingTime or call 888-627-2775,Well maintained two family has long term tenants and second and third floor combined have 5 bedrooms and 2 full baths. Property also has a garage and central air,,,1,,,,,,,MF,Cleveland St,8183,81-83,http://media.mlspin.com/photo.aspx?mls=72273495
163,72275618,ACT,160000,,1/29/2018,,,51,,142-144 Stafford St,Springfield,MA,1104,,6,2,2461,92,7357,Marvin Council,The Council Real Estate Group,(413) 459-2477,Call List Office,"Come see this 2 family with lots of space and room for growth. Easy access to highways, stores, and hospital. Have your tenant help pay the mortgage or investor collect both rents. Schedule your appointment today.",,,0,,,,,,,MF,Stafford St,142144,142-144,http://media.mlspin.com/photo.aspx?mls=72275618
164,72285334,ACT,199000,,2/23/2018,,,26,,113-115 Knollwood St,Springfield,MA,1104,,8,2,3076,92,5841,Team Tanya Vital-Basile,"Real Living Realty Professionals, LLC",(413) 596-6711,Schedule with ShowingTime or call 888-627-2775,"Looking to live near Van Horn Park and collect rental income? This two family has large rooms and upgrades that are welcoming to all buyers. Each unit has 3 legal bedrooms and an office that both tenants use as the 4th bedroom; living room with fireplace, formal dining room, washer and dryer hook ups and large updated kitchens! There's more, Separate utilities including one newer forced air unit, two newer hot water tanks and one large two car garage! This will not last long, call today!",,,2,,,,,,,MF,Knollwood St,113115,113-115,http://media.mlspin.com/photo.aspx?mls=72285334
165,72293547,ACT,164900,,3/15/2018,,,6,,220-222 Connecticut Ave,Springfield,MA,1104,Liberty Heights,4,2,2376,97,5502,Roger Trombly,Coldwell Banker Residential Brokerage - Longmeadow,(413) 567-8931,"Call List Agent, Accompanied Showings, Appointment Required","Location, location, sought after location.  Popular Glenwood neighborhood is the setting for this well cared for two family in need of minor cosmetics.  5/5 with a nice two car garage.  Two newer gas boilers and updated electrical panels. Second floor owner's apartment has porch converted to a family room/den off the kitchen.  Hardwood floors under carpets.  Newer architectural shingled roof is 5-6 years old, APO.  Fenced in yard. Some replacement windows.  Bright, spacious and sunny apartments with LR, DR, KIT, 2BR's and a Bath on each floor.  Close to shopping and restaurants.  Whether you are looking for your new home or a great investment house, this one is sure to please.  Showings will begin at Second floor open house Saturday, March 17th from 1:30 - 3:00 pm.",,,2,,,Glenwood,Van Sickle,,,MF,Connecticut Ave,220222,220-222,http://media.mlspin.com/photo.aspx?mls=72293547
166,72295684,NEW,160000,,3/19/2018,,,2,,6-8 Hamlet Street,Springfield,MA,1104,Liberty Heights,4,2,2600,28,4386,Susan Finnie,Coldwell Banker Residential Brokerage - Longmeadow,(413) 567-8931,"Accompanied Showings, Other (See Special Showing Instructions)","Open floor plan in these spacious units allow site lines from kitchen, dining and living room.  The convenience of in unit laundry rooms adds to the desirability of this property.  The property is fully rented and the tenants are responsible for their utilities, snow removal and lawn maintenance, Tenants also provide their own appliances .   New furnace in lower unit 2016. With a little elbow grease this duplex could be a gem.",,,1,,,,,,,MF,Hamlet Street,68,06-Aug,http://media.mlspin.com/photo.aspx?mls=72295684
167,72044552,SLD,139000,139000,7/27/2016,10/25/2016,,36,22,128 Cedar St,Springfield,MA,1105,,6,2,1920,30,5615,Maria Crespo,Keller Williams Realty,(413) 565-5478,Schedule with ShowingTime or call 888-627-2775,"DUPLEX- Spacious side by side with 3 bedroom units, plus a full finished basement with extra room in each unit. This well maintained, turn key duplex is a great  opportunity for investors or owner occupancy. One unit  is currently occupied and bringing in $800 per month, rental income. This well built home requires minimal maintenance. City water and sewer and natural gas heat. Don't hesitate, and take advantage of positive cash flow or inexpensive living. parking located in the back of the building.",,,0,,,,,,,MF,Cedar St,128,128,http://media.mlspin.com/photo.aspx?mls=72044552
168,72225394,ACT,100000,,09/07/2017,,,195,,425 Taylor St,Springfield,MA,1105,Liberty Heights,6,2,2894,129,7200,The Acuna Group,Maria Acuna Real Estate,(413) 739-5787,"Appointment Required, Schedule with ShowingTime or call 888-627-2775","Hola ! This majestic home is 10 blocks from our MGM Casino. Zoned business would allow you to live on site of your business or convert the entire property into a business. Third floor is a gorgeous space structurally and can be remodeled into third unit, a business space, or to enlarge the second floor. Seller has invested $27,000 in repairs and updates including side balcony and porch were rebuilt and sided. First floor rewired, an owners box added, newer carpets, electrical fixers, new windows installed on third floor, cellar stairs rebuilt, new brick work on rear corner, one new water heater for first floor. To be left for buyers: new light fixtures and cieling fans for the second floor which match those installed on the first floor, a new toilet, all the lumber and spindles to rebuild the front porch, ceramic tiles for the second floor bath, sliding door for third fl (on the third fl). Fenced in yard. Plus the property has lead certificates.",,,0,,,,,,,MF,Taylor St,425,425,http://media.mlspin.com/photo.aspx?mls=72225394
169,72230134,ACT,109900,,9/17/2017,,,322,,33 Ashley St,Springfield,MA,1105,,8,2,3091,106,14248,Roger Trombly,Coldwell Banker Residential Brokerage - Longmeadow,(413) 567-8931,"Call List Agent, Accompanied Showings, Appointment Required, Pets on Premises","Want to make money on a rental house?  Perfect for the savvy investor!  Historic Six Corners Neighborhood. This huge Boston Duplex style two family features four(4) bedrooms in each unit, vinyl sided exterior, replacement windows, and large porches to enjoy the seasonal weather.  To top it off, this home sits comfortably on a large 14,248 SF lot. (.33 acre) with plenty of room for off street parking (can fit 8-10 cars), or great for summer gatherings. Like to plant?  Space here for a monster garden.  Both tenants are long term (20-30 years) and are willing to remain.  Second floor is HAP approved and inspected.  Full basement with updated electrical boxes.   Handicapped ramp to rear door of first floor.  Each apartment with kitchen, dining room, living room, four bedrooms and a bath.  Newer bath on first floor was completed in 2016.  Finally, at this price, (below assessment)  it is sure to sell quickly.  Rents could be higher!  Buy this great house and make money instantly!",,,0,,,Brookings,,,,MF,Ashley St,33,33,http://media.mlspin.com/photo.aspx?mls=72230134
170,72245769,ACT,179900,,10/20/2017,,,106,,229 Central Street,Springfield,MA,1105,,6,2,2246,122,9413,Tina Fiore,Fiore Real Estate,(413) 262-3800,"Call List Office, Lock Box","Award winning Springfield Historic Home! Recently renovated 2 family, newer heating, electrical, and plumbing!  Large parking lot area.  Convenient area located close to downtown, shopping, and more!",,,0,,,,,,,MF,Central Street,229,229,http://media.mlspin.com/photo.aspx?mls=72245769
171,72249424,ACT,189900,,10/31/2017,,,88,,216 Pine St,Springfield,MA,1105,,11,3,5082,116,5009,Carol E. Smith,"Home Equity Assets Realty, LLC",(413) 328-0799,Call List Agent,"Tremendous opportunity for the Savvy Investor  A LARGE 3 FAMILY Property! This Fully Rented 3 Family Home offers separate utilities.   It features plenty of updates and is  VERY SPACIOUS  AND WELL LAYED OUT.   .The first floor features 3 bedrooms and the  2nd & 3rd d Floor 4 bedroom  Units with similar layouts w/Large Eat-In Kitchens,, Spacious Living Rooms AND MORE!  IT'S A MUST SEE IF YOUR LOOKING FOR A CASH COW.   TAKE A LOOK AT THE CASH FLOW and it's Conveniently Located. HURRY IT WON'T LAST !",,,0,,,,,,,MF,Pine St,216,216,http://media.mlspin.com/photo.aspx?mls=72249424
