,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
422,72110882,SLD,299000,295000,1/20/2017,3/30/2017,,21,6,1881 Middlesex St,Lowell,MA,01851,,5,2,2232,98,17540,Alina Chamberlain,Coldwell Banker Residential Brokerage - Chelmsford,(978) 256-2560,"Call List Agent, Lock Box, Appointment Required","Great opportunity to get a two-family duplex, 5 bedrooms.  The brand new Collegiate Charter School of Lowell is right behind it. Needs a little work, but it has a big backyard, plenty of parking.  Easy walking to Market Basket and other stores.  Two minute drive to Rte 3.  Live in one side and rent out the other.",,,0,,,,,,,MF,Middlesex St,1881,1881,http://media.mlspin.com/photo.aspx?mls=72110882
423,72110887,SLD,199900,185000,1/20/2017,3/16/2017,,101,9,241 Allen St,New Bedford,MA,02740,West,5,2,1882,142,5864,Janice Hathaway,"Kokopelli Realty, LLC",(508) 758-4774,"Call List Agent, Lock Box, Appointment Required","St. Lukes Hospital location - Such a charmer and income producer IDEAL for a first time buyer or retirees looking for additional income!!! Easy to maintain -- Owner did many upgrades in 2008 - roof, deck, siding.  The yard has so much potential (larger than the average lot size in this area).  Off-street parking if permitted with a variance??  (buyer must do all due diligence).  Showings must be after 6 p.m. Mon - Friday .  Flexible hours on weekends.  Make your appointment before it's gone!!!",,,0,,,,,,,MF,Allen St,241,241,http://media.mlspin.com/photo.aspx?mls=72110887
424,72110959,SLD,139900,141000,1/21/2017,3/6/2017,,13,3,7 Phelps Avenue,Westfield,MA,01085,,6,2,1910,108,5880,Lisa Oleksak-Sullivan,Coldwell Banker Residential Brokerage - Westfield,(413) 568-2324,Schedule with ShowingTime or call 888-627-2775,"Great opportunity to own investment property, help pay your mortgage by renting out one of the units.  Property income potential of approximately $1,700 monthly.  With some sweat equity this home will shine.   Conveniently located close to downtown, shopping & more.  Each unit has 3 bedrooms, front and back porches.  Exterior boasts fenced yard, 1 car garage and storage shed.   Price to sell below assessed value. Highest and Best Offers only.",,,1,,,,,,,MF,Phelps Avenue,7,7,http://media.mlspin.com/photo.aspx?mls=72110959
425,72110981,SLD,609000,620000,1/21/2017,3/10/2017,,4,4,169 Winthrop Av,Revere,MA,02151,,7,3,0,98,2890,Juan Gallego,Madelyn Garcia Real Estate,(617) 889-4800,Call List Agent,"Remodeled large 2 family house, new heating systems, updated electrical,total of 3 baths which  2 have been updated, professionally insulated, attic sprayed insulated for energy efficiency. one new kitchen, second kitchen updated, granite counter tops in both kitchens, new stainless steel appliances, all new basement windows, house freshly painted, hardwood floors throughout.    Open house Sunday January 22nd, 2017  12:00 Pm to 2:00 Pm",,,0,,,,,,,MF,Winthrop Av,169,169,http://media.mlspin.com/photo.aspx?mls=72110981
426,72110991,SLD,439977,460000,1/21/2017,3/29/2017,,20,4,55 Edith St,Everett,MA,02149,,5,2,1840,108,4086,Maria Silveira,Century 21 North Shore,(617) 389-1129,"Appointment Required, Other (See Special Showing Instructions)","The most affordable house in the area!!! Come see this two family home in a great location in Everett, close to school and with a great parking space. **Open House and SGroup Showing today MONDAY from 5 to 6 ... ALL OFFERS TO BE PRESENTED TUESDAY.",,,0,,,,,,,MF,Edith St,55,55,http://media.mlspin.com/photo.aspx?mls=72110991
427,72111031,SLD,559900,560000,1/21/2017,3/20/2017,,11,0,35 McKone Street,Boston,MA,02122,Dorchester's Neponset,5,2,2252,113,4000,Gina Zaccaro,Century 21 NS Group,(508) 588-0088,"Appointment Required, Schedule with ShowingTime or call 888-627-2775","DORCHESTER 2 FAMILY ~ NEPONSET ~ This great investment property features 1st FLOOR with Living Room, Dining Room, Kitchen updated cabinets and Pantry, 2 Bedrooms, ALL HARDWOOD floors ~ 2nd FLOOR has 2 LEVELS of living space including Living Room, Dining Room, Kitchen with updated cabinets, Full Bath w/claw foot tub, 2 Bedrooms and HARDWOOD floors on the main level leading to remodeled attic done in 2013 that features a HUGE OPEN FLOOR plan that has multi uses as either a BEDROOM/OFFICE or BEDROOM/WALK-IN CLOSET or use the whole space as a FAMILY ROOM/PLAYROOM with laminate flooring and separate 100 AMP circuit breaker panel ~ 2 NEWER GAS heating systems done in 2011 ~ NEWER Windows ~ OFF STREET PARKING ~ Easy highway access and the commuter rail is within 1-2 miles ~ DON'T MISS OUT ON THIS GREAT OPPORTUNITY to live in a most desirable area of Dorchester with all it's amenities and conveniences.",,,0,,,,,,,MF,McKone Street,35,35,http://media.mlspin.com/photo.aspx?mls=72111031
428,72111135,SLD,429900,457000,1/22/2017,3/20/2017,,21,7,345 Washington St,Weymouth,MA,02188,,4,3,1798,115,6752,Robert T. Germaine,"Germaine Realty Group, Inc.",(781) 335-0880,Other (See Special Showing Instructions),"""HIGHEST AND BEST OFFER DUE ON SATURDAY, JANUARY 28th AT 5:00 PM""  Three unit turnkey property in Weymouth. Two 2 bedroom apartments and a third commercial unit. The entire property is rented and has gross receipts over $3600 each month. The entire interior and exterior of the property was remodeled less than 10 years ago including the roof, vinyl siding, and all newer windows. All utilities are separate for each of the three units. Both apartments have hardwood floors and updated baths and kitchens. Both apartments have lead compliance certificates. Excellent property for the Owner occupied or the Investor. Large paved yard with ample parking. Located on Washington Street which is Route 53 close to all area amenities, shopping, and restaurants. Minutes to Route 3 and the commuter rail. Building is fully occupied; 24 Hour notice required for showings.",,,0,,,Seach,Weymouth Middle,Weymouth H.S.,,MF,Washington St,345,345,http://media.mlspin.com/photo.aspx?mls=72111135
429,72111144,SLD,249900,240000,1/22/2017,3/31/2017,,14,0,5 Dalton St,Lowell,MA,01850,,8,3,3060,88,9055,Robert V. Ciccarelli,Ciccarelli Homes,(978) 452-4400,Schedule with ShowingTime or call 888-627-2775,Being offered as Short Sale. Three family in need of work but solid overall condition will not go FHA. Buyer to inherit tenants. Property will be sold As Is and Buyer is responsible for smokes.,,,0,,,,,,,MF,Dalton St,5,5,http://media.mlspin.com/photo.aspx?mls=72111144
430,72111163,SLD,309900,315000,1/22/2017,3/28/2017,,26,26,18 Davids St,Brockton,MA,02301,,4,3,1968,93,4879,Donna Davids,Coldwell Banker Residential Brokerage - South Easton,(508) 230-2544,"Call List Agent, Lock Box, Appointment Required","Lovely 2-Family owner occupied and cared for home with fenced in yard, large dining/kitchen areas, large living rooms and good sized bedrooms on each floor.  The attic is large and ready to be finished to add the third unit. Owners have already started finishing the basement with an additional bathroom and bedroom leaving enough room for you to add your personal touches to complete it for a full lower lever/in-law unit. House will be delivered vacant.",,,2,,,,,,,MF,Davids St,18,18,http://media.mlspin.com/photo.aspx?mls=72111163
431,72111215,SLD,299900,298500,1/23/2017,3/23/2017,,9,9,10 Smith Ave,Taunton,MA,02780,,5,3,2460,98,7841,Lenia Driscoll,Brownstone Realty Group,(508) 386-0484,Schedule with ShowingTime or call 888-627-2775,"Great Opportunity For First Time Home Buyers~This Property Is Perfect For An Owner Occupied or Investor!  Great Side Street Location!  This Home Has Been Well Cared For And In The Same Family For Half A Century!  First Floor Unit Offers A Sprawling Kitchen With Lots Of Cabinets and Counter Space, Updated Bath With Double Vanity and Tub, Dining Room Opens To Living Room.  Massive Master Bedroom With Double Closets and Another Bedroom.  The Partially Finished Basement Is A Mancave Dream Come True With Bar Area and Full Bath Awaiting Your Finishing Touches!  The Second Floor Offers A Great Open Eating Area, Stunning Bath, Large Living Room With Beautiful Original Hardwood Floors, Tons Of Natural Sunlight Throughout, Master Bedroom With MORE Gorgeous Hardwoods And An Amazing Walk In Closet Complete With Custom Shelving, Well Complimented By 2 Additional Bedrooms.  A Great Deck and Patio Area, Storage Shed and Wide Open Driveway To Accommodate All!",,,0,,,,,,,MF,Smith Ave,10,10,http://media.mlspin.com/photo.aspx?mls=72111215
432,72111217,SLD,375000,356000,1/23/2017,3/20/2017,,14,14,270-272 Farnham Street,Lawrence,MA,01843,South Lawrence,9,3,4059,98,2400,Manuel Burnias,Century 21 A-1 Nolan Realty,(413) 737-7356,"Call List Agent, Appointment Required","Spacious South Lawrence three family with a strong rental history; 5 rooms and 3 bedrooms in each unit. Roof completely redone in 2008. Lead certificates for all 3 apartments. Great commuter location only minutes from MBTA train station and  I-495, area amenities, and a short walk from South Lawrence East Grammar School. This property is perfect for savvy investor and home owner occupant alike.",,,0,,,South Law East,South Law East,Lawrence High,,MF,Farnham Street,270272,270-272,http://media.mlspin.com/photo.aspx?mls=72111217
433,72111379,SLD,499900,511000,1/23/2017,3/22/2017,,68,12,14 Glenwood Circle,Lynn,MA,01902,,4,2,2616,93,5727,Katie DiVirgilio,RE/MAX Advantage Real Estate,(781) 593-7611,Call List Agent,"Back On Market!  No Inspection. ""Cold Feet"" Some homes are lived in & others are loved. This lovingly cared for and meticulously maintained spectacular two family, is a must see. Located on a quiet cul-de-sac, this home has been owner occupied for the last 38 years. You will see the care and pride throughout every inch. This home is a 1 minute walk to a major bus stop, a 5 minute drive to the Swampscott Train Station and a 20 minute drive to Boston. Stunning wood work throughout, in unit laundry, eat in kitchen & hardwood flooring. Windows are in impeccable condition and have top rated storms. Roof is recent with 25 year warranty. Plenty of off street parking plus a 2 car garage.  The 2nd floor boasts; updated custom kitchen and bath, bonus room above back porch and a large master closet. This home is warm during the winter and a beautiful ocean breeze flows through the house in the summer. 3rd floor full walk up, plumbed and electrical service ready for expansion",,,2,,,Aborn,Marshall,Englsh,,MF,Glenwood Circle,14,14,http://media.mlspin.com/photo.aspx?mls=72111379
434,72111388,SLD,209900,195000,1/23/2017,3/16/2017,,14,14,169 CLIFFORD STREET,New Bedford,MA,02745,North,6,2,2376,96,3177,Stephen Ferreira,"Pelletier Realty, Inc.",(508) 995-2676,"Call List Agent, Accompanied Showings, Appointment Required","Great North end location.  Lovely 2 family home with 3 bedrooms each unit.  Central heat on 1st floor, updated electric, vinyl windows.  Walk to Brooklawn Park.",,,0,,,,,,,MF,CLIFFORD STREET,169,169,http://media.mlspin.com/photo.aspx?mls=72111388
435,72111435,SLD,314900,315000,1/20/2017,3/23/2017,,13,13,55 Edgewood Ave,Attleboro,MA,02703,South Attleboro,5,2,1928,48,8000,Barbara A Monize,Bay Market Real Estate,(508) 679-1090,Call List Office,"Many recent upgrades in this 2 family. 3 bedrooms unit on the first floor, sapcious fireplace living room, kitchen dining area with sliders to deck off first floor unit,  finished family room in basement,all this and more on a corner lot. Separate utilities,plus laundry connection in basement.",,,0,,,,,,,MF,Edgewood Ave,55,55,http://media.mlspin.com/photo.aspx?mls=72111435
436,72111525,SLD,599900,640000,1/23/2017,3/31/2017,,23,23,101 Ashland Street,Malden,MA,02148,,7,3,2637,118,3746,Detra Offutt,Century 21 NS Group,(508) 588-0088,Other (See Special Showing Instructions),"Wow! WISE Investment opportunity for owner occupants, investors, or landlords looking to add to their portfolio. This beautifully renovated over sized 2 Family is the perfect property. Nothing to do but let the rent help pay your mortgage. Offers close proximity to the highway, public transportation to downtown, shopping, the Fells Reservation, and Fellsmere Park is a minutes walk away! Legal 2 family in a highly desirable family friendly neighborhood. Owners unit features 5 bedrooms and 2 bath. And as an added bonus, you have 2 levels of living space (townhouse style). Properties like this rarely become available, and at this price, will sell fast!!",,,0,,,,,,,MF,Ashland Street,101,101,http://media.mlspin.com/photo.aspx?mls=72111525
437,72111559,SLD,115000,116000,1/23/2017,3/24/2017,,1,1,110-112 Tyler St,Springfield,MA,01109,,8,3,3152,128,7218,Carlos Aguasvivas,Gallagher Real Estate,(413) 536-7232,Call List Agent,"For Sale Is This Nice 3 Family Home, Has 3 Forced Air Gas Furnaces replaced within last 8 Years (APO), Newer Electrical Panels, All Plumbing has also been updated in recent years, Great for  investor or Owner occupied. Property Has A Lot Of Cash Flow,Priced to sell, will not last Schedule your showing today!",,,0,,,,,,,MF,Tyler St,110112,110-112,http://media.mlspin.com/photo.aspx?mls=72111559
438,72111593,SLD,54900,61000,1/24/2017,3/2/2017,,8,8,144-146 Westford Circle,Springfield,MA,01109,,4,2,2618,94,7148,Lisa Zeno,Coldwell Banker Residential Brokerage - Chicopee,(413) 536-0573,"Call List Agent, Lock Box",Wood sided two family home with great rental potential. Property features 2 car detached garage full attic and basement storage.,,,2,,,,,,,MF,Westford Circle,144146,144-146,http://media.mlspin.com/photo.aspx?mls=72111593
439,72111597,SLD,599000,596000,1/24/2017,3/23/2017,,4,4,95 Bowdoin St,Winthrop,MA,02152,,3,3,1681,143,7425,John Young,Young Realty Group,(617) 930-2698,"Call List Office, Call List Agent, Accompanied Showings, Appointment Required","This unique, completely updated 2-family is a must see!  There are two units separated by a lovely breezeway.   The larger of the 2 units has two bedrooms, 2 bathrooms and a lovely finished basement.  The skylights and bay window offer plenty of natural light to an already vibrant living space, complete with hardwood flooring, and a tile kitchen.  The fully finished basement has a cozy feel to it with a wood stove fireplace, tile flooring, a bar area, and full bath.  The 2nd unit has a private entryway, a newly renovated fully carpeted living space, updated kitchen area, and large bedroom.  All of this overlooks the huge fully-fenced back yard, complete with a stone patio and large deck.    The yard will be easy to maintain with a sprinkler system already installed.",,,1,,,Winthrop,Winthrop,Winthrop,,MF,Bowdoin St,95,95,http://media.mlspin.com/photo.aspx?mls=72111597
440,72111799,SLD,1350000,1525000,1/24/2017,3/16/2017,,7,7,124-126 Kenrick St,Boston,MA,02135,Brighton,12,5,4330,98,12787,David Hassman,"Boston Property Services, LLC",(617) 274-8655,Call List Agent,"Rare offering, 4 unit building with space for 7 to 10 parking spaces located on HUGE lot with interior access to partially above ground basement on each side, measuring 26' x 26' with 8'10""ft ceilings.  Currently rented through 8/31/2017 for $8,500 per month (parking spaces included in rent) plus laundry income and leased through 8/31/2017.  Room for significant rent increase in 2017, this is a quality building AS IS with good potential for growth to the right investor.  Tenant pays all utilities except water and sewer.  Building upgrades include, full exterior painting in 2016.  Common Area Coin Operated Washer/Dryer.  Electrical upgrade to 200A service.  Unit one has seen recent upgrade with Maple Cabinets, SS appliances and granite counters.  Forced hot air systems for all units are 95% efficient.  Great location convenient to Boston College, Chestnut Hill Reservoir and Mass Turnpike.  See Firm Remarks for Group Showing Details.",,,0,,,,,,,MF,Kenrick St,124126,124-126,http://media.mlspin.com/photo.aspx?mls=72111799
441,72111807,SLD,435000,425000,1/24/2017,3/31/2017,,25,9,19 Anderson Ave,Middleboro,MA,02346,,7,4,3125,50,20038,Diana Hickey,RE/MAX Spectrum,(508) 997-5757,Call List Agent,"INVESTMENT OPPORTUNITY!!  This incredible 4-family apartment building has been well maintained, with tenants in place and good rental history.  The property offers a private fenced backyard and a shed for storage; ample parking in a paved parking area in the front of the building.  Great location within 5 minutes to 495, Middleboro center, and less than 10 minutes to the Middleboro/Lakeville T-Station.  Interior photos are of Unit 1 which has been completely renovated. Must be seen to appreciate.",,,0,,,Burkland/Goode,J. T. Nichols,Middleboro High,,MF,Anderson Ave,19,19,http://media.mlspin.com/photo.aspx?mls=72111807
442,72111828,SLD,249900,254900,1/24/2017,3/31/2017,,38,38,157 Earle St,Fall River,MA,02723,,9,3,3198,118,5148,Eric Resendes,E. M. Resendes Real Estate Group,(508) 646-1153,Call List Office,"Desirable Eastern Ave area 3 family, with newly renovated apartments. All 2 bedroom units with hardwood floors through out, new kitchens with new cabinets, & ceramic tile floors, & new baths. Forced hot air heating. Fenced in yard, is very child & pet friendly. Great for investor or owner occupied.",,,0,,,,,,,MF,Earle St,157,157,http://media.mlspin.com/photo.aspx?mls=72111828
443,72111905,SLD,595000,641000,1/23/2017,3/15/2017,,9,8,60 Maverick St,Chelsea,MA,02150,,11,3,4074,118,2625,Kathleen Alexander - Creative Living Team,Keller Williams Realty Boston-Metro | Back Bay,(617) 542-0012,"Call List Agent, Accompanied Showings, Appointment Required, Other (See Special Showing Instructions)","Investment Opportunity! Massive detached 3 unit building with 5/6/6 layout and 3-4 bedrooms per unit with solid systems throughout. Units 1 & 3 have had some renovations, Unit 2 older renovation (as seen in pictures), all in good rental condition and very neat, clean and maintained. Separate electrical and heating systems for each unit: Unit 1 hot water baseboard by gas and Units 2 & 3 forced hot air by gas. Rubber roof and heating systems approximately 8 yrs old, 100amp electrical, gas hot water heaters, enclosed porches redone & insulated approximately 5 yrs ago, vinyl siding, double-pane vinyl windows (except 3 small ones in rear) & entry porch all redone in 2000. Buyer to do own due diligence on old storefront space on street level/basement of approximately 650sf - electrical currently disconnected per city. Open Houses Fri 1/27/17 3:30-5pm, Sat 1/28/17 & Sun 1/29/17 11:30am-1:00pm. Any offers requested Tuesday 1/31/17 by 1pm. Bring your imagination and make sure you see this one!",,,0,,,,,,,MF,Maverick St,60,60,http://media.mlspin.com/photo.aspx?mls=72111905
444,72112003,SLD,400000,397500,1/25/2017,3/15/2017,,5,5,29-31 18Th Street,Lowell,MA,01850,,7,3,3086,118,3379,Listing Group,"Lamacchia Realty, Inc.",(617) 924-6563,"Lock Box, Appointment Required, Schedule with ShowingTime or call 888-627-2775","Great Investment Opportunity in desirable Lowell location! Great 3 family home that has been well maintained! Unit 1 & 2 both feature 3 large bedrooms, kitchen w/ pantry, living room & back deck! Gorgeous HW floors throughout! Unit 3 complete with 1 spacious bedroom w/  wall to wall carpet, kitchen & living room. Tons of natural light! Coin op Laundry & Separate Utilities! Partially fenced in yard. Close to shops, restaurants & more. Don’t miss out! Schedule a showing today!",,,0,,,,,,,MF,18Th Street,2931,29-31,http://media.mlspin.com/photo.aspx?mls=72112003
445,72112158,SLD,259900,259900,1/25/2017,3/17/2017,,3,0,88 Pleasant Street,East Bridgewater,MA,02333,,5,2,2512,168,102845,Thomas Rudolph,Tom Rudolph Real Estate,(508) 951-2131,"Call List Office, Call List Agent","This New England Colonial with attached barn is waiting for a new owner, after being owned by the same family for over 70 years, to add their personality. The property does offer a  newer electric service with breakers and two separate meters, some replacement windows and newer(10+/- year old) boiler. The first floor den has a wood burning stove.  The first floor was occupied by a family member until approximately two years ago and the second floor was rented until Dec.2016.The property needs work but that is reflected in the price. The home sits on over 2 acres of land.  The septic system was brought into compliance in January 2017 with Title V Certificate in hand. This property has great curb appeal and is ready for immediate possession at closing.",,,0,,,,,,,MF,Pleasant Street,88,88,http://media.mlspin.com/photo.aspx?mls=72112158
446,72112235,SLD,154900,150000,1/24/2017,3/31/2017,,42,31,17 SAINT JACQUES AVE,Chicopee,MA,01020,,6,3,2343,138,14810,Oleg Kulyak,Gallagher Real Estate,(413) 788-7355,Schedule with ShowingTime or call 888-627-2775,"COME CHECK OUT THIS UNIQUE 2 FAMILY HOME. ONE UNIT OFFERS A SPACIOUS LIVING ROOM WITH FIREPLACE, DINING ROOM AND 5 BEDROOMS. THE OTHER UNIT IS A 1 BEDROOM. NICE SIZED YARD AND A 2 CAR GARAGE. BRING YOUR IDEAS TO MAKE THIS HOME SHINE. BUYER TO VERIFY ALL INFO AND USE.",,,2,,,,,,,MF,SAINT JACQUES AVE,17,17,http://media.mlspin.com/photo.aspx?mls=72112235
447,72112240,SLD,329900,340000,1/24/2017,3/24/2017,,21,7,27-29 W 4th Street,Lowell,MA,01850,,8,4,4308,98,6768,Darien Ramirez,"Coco, Early & Associates",(978) 687-8484,"Lock Box, Appointment Required","Offers will be review Tuesday 1/31 at 6 PM! Great opportunity for owner occupied or investor this rare to find 4 family property, two units with 3 / 4 bedrooms and two units with 1 / 2 bedrooms, all have separate utilities, heating is gas on gas (space heater), property has a small driveway good for 1 or 2 cars, great income property.",,,0,,,,,,,MF,W 4th Street,2729,27-29,http://media.mlspin.com/photo.aspx?mls=72112240
448,72112248,SLD,299900,295000,1/25/2017,3/23/2017,,26,10,2 Grove St,Milford,MA,01757,,4,2,2248,98,3101,Diana Afonso,Afonso Real Estate,(508) 478-7286,"Accompanied Showings, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775","Well maintained 2 family home on corner lot.  Two separate driveways, all utilities are separate.  Vinyl replacement windows, hardwoods throughout. Fenced in yard.  Current tenants at will, 2nd floor is under market value rent do to good tenancy but rent could be higher.  Nice brick front steps.  Perfect home of owner occupancy or just rent out the units and collect your check every month!  Pride of ownership, home has been well maintain throughout the years!",,,0,,,,,,,MF,Grove St,2,2,http://media.mlspin.com/photo.aspx?mls=72112248
449,72112288,SLD,799995,852000,1/25/2017,3/30/2017,,19,6,51-53 Woods Ave,Somerville,MA,02144,,5,2,2769,98,3200,Peter Cote,Coldwell Banker Residential Brokerage - Cambridge - Mass Ave.,(617) 864-4430,"Call List Agent, Accompanied Showings, Appointment Required, Other (See Special Showing Instructions)","This classic “Tufts location” two family property is ready for a smart buyer in today’s real estate market. This is a “Must See” for the Owner Occupant Buyer or Investor looking to buy and hold onto with strong rental income or possible condo conversion.  Unit #1 has 2 bedrooms, updated bathroom & kitchen w/pantry, large living room and classic dining room with built in china cabinet.   Unit #2 has 2 levels of living, 3 bedrooms and eat in kitchen, dining room, living room w/ a vaulted ceiling and a heated sun porch and exclusive back porch.  Both units enjoy separate washer and dryer machines in the basement and ample storage as well.   The driveway can comfortably park 3 cars – tandem.  The back yard requires little or no maintenance and has a large brick patio as well as grass area area – perfect for outdoor entertaining.   The grass (front and back) is artificial turf.   The front porch decking is new (2016) with gray composite flooring.",,,0,,,,,,,MF,Woods Ave,5153,51-53,http://media.mlspin.com/photo.aspx?mls=72112288
450,72112345,SLD,449900,480000,1/25/2017,3/14/2017,,22,6,119 North Street,Randolph,MA,02368,,5,2,2120,39,12197,Karolina Olejnik,Encore Realty,(617) 981-6900,"Call List Agent, Accompanied Showings, Appointment Required","All offers due by 6pm Monday Jan 30th! Very rare find. Turn key Two family house, perfect for an investor or an owner looking to get help with mortgage. Each unit has new kitchens with granite countertops, stainless steel appliances. Updated bathrooms. Large bedrooms with ample closet space. New flooring and carpeting throughout both units. House sits on a corner lot with great backyard space and plenty of parking. It also features a big and clean basement with high ceilings. Brand New heating systems and tankless hot water. Brand New roof. Pictures say it all.",,,0,,,,,,,MF,North Street,119,119,http://media.mlspin.com/photo.aspx?mls=72112345
451,72112381,SLD,499900,540000,1/25/2017,3/17/2017,,20,5,20-22 Avon St.,Everett,MA,02149,West Everett ,5,2.5,2098,118,4085,Dennis Doucette,LAER Realty Partners,(781) 769-3100,"Schedule with ShowingTime or call 888-627-2775, Other (See Special Showing Instructions)","Solid, Well Maintained 2 Family located on a one way street in desirable West Everett area with Detached 2 car garage.  This home is vacant and features a First floor 2 bedroom unit with Eat In Kitchen, 1 full bath and hardwood Floors throughout.  2nd Unit provides 2 floors of living space with the lower level offering an open floor plan, Living Room/Dinning Room, Eat In Kitchen, 1/2 bath and office.  The upper level Boasts 3 bedrooms with ample closet space, a full bath and stackable washer/dryer!  Other upgrades include newer Hot Water Heaters, Vinyl Siding, updated Windows, and A New Roof (2016). This property is being sold ""As Is""*******Offer Due By 2pm Monday January 30th********",,,2,,,,,,,MF,Avon St.,2022,20-22,http://media.mlspin.com/photo.aspx?mls=72112381
452,72112505,SLD,769900,805000,1/26/2017,3/20/2017,,6,6,19-21 Elliot St,Newton,MA,02461,Newton Highlands,4,2,2090,98,4100,Stockman Farrar Group,Realty Executives,(781) 894-4000,"Call List Agent, Accompanied Showings, Appointment Required","Sunny and beautifully maintained 2 family located in desirable Newton Highlands featuring recent improvements including expanded master bedroom with walk-in closet in the first floor unit, newer furnaces, insulation, electrical and central air.  Each unit has spacious living and dining rooms, modern kitchen cabinetry, hardwood flooring and custom honeycomb shades.  A manageable yard and 4 car parking make this a great owner occupied or investment property. Walk to Eliot Station on the Green Line, shopping and restaurants. First showings at Open houses Sat. 1/28 12-2 p.m. and Sun. 1/29 1-3 p.m.",,,0,,,Zervas,Oak Hill,Newton South,,MF,Elliot St,1921,19-21,http://media.mlspin.com/photo.aspx?mls=72112505
453,72112528,SLD,319000,337000,1/26/2017,3/20/2017,,20,4,18-20 Coronet Ave,Methuen,MA,01844,West Methuen,3,2,2028,59,13950,Bentley's,Bentley's,(978) 572-1200,"Lock Box, Accompanied Showings, Appointment Required","Ideally situated on a corner lot in a desirable West Methuen neighborhood just minutes from the highway. This 2 family ranch style property offers potential rental income or easy conversion to three bedroom single family. Hardwood floors throughout both units; each unit boasts a three-season/sun porch and two separate entrances. 2 car garage with plenty of space for more parking in the oversized driveway.   Basement (accessible from one unit) is partially finished and waiting for your touches.   Sellers have not occupied this property and have limited information regarding condition, etc... Buyer to complete due diligence.   By serial number furnace was manufactured in 2007.",,,2,,,,,,,MF,Coronet Ave,1820,18-20,http://media.mlspin.com/photo.aspx?mls=72112528
454,72112588,SLD,439000,405000,1/26/2017,3/31/2017,,18,4,37 Goodwin Street,Bridgewater,MA,02324,,6,2,2362,108,23958,Benjamin A. Stout,Atlantic Properties,(508) 746-2500,Call List Office,,,,1,,,,,,,MF,Goodwin Street,37,37,http://media.mlspin.com/photo.aspx?mls=72112588
455,72112772,ACT,399900,,1/26/2017,,,615,,499-501 STAFFORD RD,Fall River,MA,02721,,4,2,2098,118,5695,Katherine Hebert,RE/MAX Right Choice,(508) 677-3629,Call List Agent,"FALL RIVER-great Maplewood location, 2 family in great condition, off street parking, fenced in back yard, no inside photos per tenants request. Note:  374 Miller Street Commercial property MLS number 72112773   is included in the asking price. Both properties are being sold together as a package deal.",,,0,,,,,,,MF,STAFFORD RD,499501,499-501,http://media.mlspin.com/photo.aspx?mls=72112772
456,72112788,SLD,314900,313000,1/25/2017,3/6/2017,,1,1,87 Oak St,Taunton,MA,02780,,6,3,3008,118,9583,Matos Home Team,RE/MAX Welcome Home,(508) 823-2700,"Lock Box, Appointment Required, Schedule with ShowingTime or call 888-627-2775",3 family home on corner lot. Great potential for owner occupied or investor. Spacious units in need of some updating but in move in condition. Check it out...,,,0,,,,Norton Middle,"THS, BP",,MF,Oak St,87,87,http://media.mlspin.com/photo.aspx?mls=72112788
457,72112905,SLD,146900,148900,1/27/2017,3/2/2017,,15,15,6 Mott Street,Worcester,MA,01604,,9,3,3813,128,4491,Nilton Lisboa,Lisboa Realty,(508) 449-0400,"Lock Box, Schedule with ShowingTime or call 888-627-2775","Come take a look at this HUGE three decker with a 2 car tandem garage, rear patio yard, and just a couple of minutes to Route 290/Grafton St exit.  All 3 units have identical layout with 3 good size bedrooms, living room, dining room, very large eat-in kitchen, full bathroom, and storage area.  Higher ceilings also add to spacious feeling on each apartment unit.  This 3 family could be your next project with a lot potential to be a great money maker with high rents for each unit.",,,2,,,Elementary,Middle,High School,,MF,Mott Street,6,6,http://media.mlspin.com/photo.aspx?mls=72112905
458,72113055,ACT,1650000,,1/27/2017,,,413,,91 Round Hill Rd,Northampton,MA,01060,,5,5.5,4712,10,15420,Julie B. Held,"Maple and Main Realty, LLC",(413) 584-2900,"Call List Agent, Accompanied Showings, Appointment Required","This superb and rare top-tier property was built in 2008 and is located in the most desirable Smith College neighborhood, moments to the rich cultural, dining and shopping attractions of downtown Northampton. With the main house on the top 2 floors, there is also a full unit on the lower walk-out level, both are of the highest level of quality and finish throughout. The main unit offers dramatic architecture featuring a soaring two-story entry way, columns and arches, cathedral-ceilinged open kitchen, dining and great room with a grand stone fireplace. Magnificent chef's quality kitchen with double Wolf stove.  Illuminated tray ceilings in the foyer and dining room, main floor master bathroom with a Japanese soaking tub and whimsical curved shower. Elegant office with wood paneling and fireplace. The lower level contains 2 bedrooms and an open plan kitchen and living room ideal for entertaining, guests or in-laws. State of the art heating and cooling systems,whole house generator .",,,2,,,,,,,MF,Round Hill Rd,91,91,http://media.mlspin.com/photo.aspx?mls=72113055
