,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
136,72101558,SLD,190000,190000,12/14/2016,6/19/2017,,175,134,50 Miller St,Fall River,MA,02721,,4,2,1728,105,6426,Karen Anne Martin,Safe Harbor Realty,(774) 930-8181,"Call List Agent, Accompanied Showings, Appointment Required","Well cared for 2 Family Home with a sweet front porch  First floor has baseboard heat and nice hardwood flooring. Formal Dining room. Second floor recently updated bath with tile and freshly painted.  Hard wood flooring throughout. Both units have rear decks, first floor handicap access in the rear.  Easy maintenance vinyl siding & Replacement windows. Separate utilities. Off st parking good sized Partially fenced yard with grape vines & large shed.",,,0,,,,,,,MF,Miller St,50,50,http://media.mlspin.com/photo.aspx?mls=72101558
137,72101879,ACT,69900,,12/15/2016,,,572,,506 Peckham St,Fall River,MA,02721,,9,3,2826,118,1910,Ponte Realty Group,Keller Williams South Watuppa,(508) 677-3233,"Schedule with ShowingTime or call 888-627-2775, Other (See Special Showing Instructions)","PRICE REDUCED **Great South End Location.   Large 3 family with large apartments.  Property has large bedrooms, eat-in kitchens and had great rental possibilities.  Property is located close to all highways, city amenities and shopping.   Property is being listed and SOLD in AS-IS condition.   Buyer is responsible for ALL inspections including smoke inspections at the buyers sole expense.  HOME IS VACANT!",,,0,,,,,,,MF,Peckham St,506,506,http://media.mlspin.com/photo.aspx?mls=72101879
138,72102042,SLD,119000,105000,12/16/2016,6/9/2017,,94,94,46-48 Beauchamp St,Springfield,MA,01107,,5,2,2438,114,5998,The Acuna Group,Maria Acuna Real Estate,(413) 739-5787,Schedule with ShowingTime or call 888-627-2775,"Hola! Vinyl sided two family home with view of park. Offers extra large eat-in kitchens. Dinning rooms with built in cabinet and closets. Second floor unit has additional three rooms on third floor with lots of possibilities. Just finish and create new living areas. Closed in front porches and large closed in back entrance to keep the weather out. Carport or Patio. Plus two car garage.  Close to major highways, and hospitals.",,,2,,,,,,,MF,Beauchamp St,4648,46-48,http://media.mlspin.com/photo.aspx?mls=72102042
139,72102462,ACT,299900,,12/19/2016,,,425,,268 Highland,Fall River,MA,02720,,2,2,2176,129,8805,Gil M. Diniz,Prestige Realty Experts Inc.,(508) 672-9222,Call List Agent,"PERFECT location for medical type office use. The majority of the building was completely renovated in 2007! First floor was structurally modified and all new including walls, roof, windows etc. Second floor is residential apartment. First floor is in impeccable condition and second floor is a large two bedroom apartment. This property is located directly across the street from Charlton Memorial Hospital!",,,0,,,,,,,MF,Highland,268,268,http://media.mlspin.com/photo.aspx?mls=72102462
140,72102517,SLD,249900,230000,12/19/2016,6/20/2017,,39,39,295 Columbia St,Fall River,MA,02721,,4,2,4762,118,2800,Antonio F Alberto,Alberto Real Estate,(508) 675-5300,Call List Agent,"This property is a Mixed Used- Prim Resd & Commercial 2 family with possibly 2 separate commercial spaces on the first level, formally a large beauty salon, that can be easily brought back into 2 separate rentable commercial space for extra income. The apartments each have 2 large bedrooms with hardwood floors, huge living rooms, eat in kitchen, full bath, and enclosed porches, a 30 year architectural  shingle new roof was installed 2 years ago, all units have  100 amp circuit breakers.  A full unfinished basement with lots of storage space with a laundry hookup for all units. There is a municipal none metered parking lot available across the street from this property which makes it convenient for customer parking.",,,0,,,,,,,MF,Columbia St,295,295,http://media.mlspin.com/photo.aspx?mls=72102517
141,72102678,SLD,330000,337000,12/20/2016,6/9/2017,,43,43,80 Walnut Street,Lawrence,MA,01841,,9,3,3600,118,3200,Juan Ortega,Century 21 McLennan & Company,(978) 683-8008,Call List Office,"Great 3 family for the owner occupant or investor 6 rooms 3 bed each apartment newer roof, heathing systems and vinyl siding great price in today's Market call office to make your appointment....",,,0,,,,,,,MF,Walnut Street,80,80,http://media.mlspin.com/photo.aspx?mls=72102678
142,72102993,SLD,149000,137500,12/21/2016,6/22/2017,,27,16,53 Cherry St,Spencer,MA,01562,,4,2,2670,128,15535,Barbara Morris,William Raveis - The Michael Morris Group,(413) 301-9969,"Call List Agent, Sign","Charming home found on Cherry Street! Marvelous multi-family has much to offer! The interior offers two units, each equipped with lovely living rooms, formal dinning rooms, captivating kitchen, and two spacious bedrooms, each offering ample amounts of closet space. Located just a few short miles from the areas best shopping, restaurants, schools, parks, and public transportation, this home is sure to be gone soon! Don't miss out on this once in a lifetime opportunity! Call and schedule a showing today!",,,2,,,,,,,MF,Cherry St,53,53,http://media.mlspin.com/photo.aspx?mls=72102993
143,72104280,SLD,659999,609000,1/1/2017,6/1/2017,,106,92,250 Cross St,Malden,MA,02148,Faulkner,6,2.5,2144,118,5530,Ernst Merisier,Weichert REALTORS® Blueprint Brokers,(857) 204-7179,Call List Agent,Gorgeous two family home in RED HOT Malden featuring three bed rooms in each unit and an in-law room in the basement. Conveniently located on public transportation lines: Orange line and buses.Well kept home throughout. Hardwood flooring throughout the first floor unit and laminated flooring on the second floor unit. Gas heat. Gas stove. Energy efficient. Unit one was recently converted to partial solar energy. Recently paved driveway. Five or more car parking. Great rental income. 48 hours notice required. Please email (only) listing agent for showing instructions.,,,0,,,Ferryway,,Malden high,,MF,Cross St,250,250,http://media.mlspin.com/photo.aspx?mls=72104280
144,72105030,SLD,610000,610000,1/3/2017,6/30/2017,,79,64,62 Thetford Ave,Boston,MA,02124,Dorchester,7,3,3625,100,6355,Johnny Ho,"Kava Realty Group, Inc.",(617) 506-0701,"Accompanied Showings, Appointment Required, Other (See Special Showing Instructions)","Back on market due to buyer's financing. Grand colonial on a nice street of Codman Hill.  Unit #1 has 2 bedrooms, 1 full bathroom, kitchen, formal dining room, and living room.  Unit #2 has bi-level of living with 5 good size bedrooms, 2 recently updated bathrooms, kitchen, formal dining room, and  living room.  Both units with high ceilings and hardwood floor through out.  Many other updated in 2014 included new architect shingle roof, 2 new gas heating systems, 1 hot water tank heater and 1 on demand hot water heater, and 2 circuit breaker panels with 100amp service.  Both units will be delivered vacant.",,,2,,,,,,,MF,Thetford Ave,62,62,http://media.mlspin.com/photo.aspx?mls=72105030
145,72105191,SLD,399900,388000,1/4/2017,6/29/2017,,21,5,114 Paine Street,Worcester,MA,01605,,12,5,5662,108,9250,Kris Koliss,Paramount Realty Group,(508) 839-5200,Call List Agent,INVESTORS TAKE NOTE! GREAT PROPERTY & GREAT INCOME WITH MANY LONG TERM TENANTS! TONS OF NATURAL WOODWORK THROUGHOUT THE BUILDINGS.  TWO BUILDINGS ON ONE LOT. 3 FAMILY IN FRONT WITH TWO TENANTS OCCUPYING UNITS BETWEEN 10 AND 20 YEARS.  TWO FAMILY IN BACK INCLUDES A FAMILY WHO HAS OCCUPIED THAT BUILDING FOR ABOUT 15-20 YEARS.  ROOFS REPLACED WITHIN APPROXIMATELY 10 YEARS.  LEAD COMPLIANCE LETTERS ATTACHED.  INCOME & EXPENSE SHEET ATTACHED.   SUBJECT TO SELLER PURCHASING ANOTHER PROPERTY FOR A 1031 EXCHANGE.  TELL YOUR BUYERS TO GRAN THIS BEFORE RATES GO UP!  1ST SHOWINGS AT GROUP SHOWING SATURDAY JANUARY 7TH NOON-1:30.,,,0,,,,,,,MF,Paine Street,114,114,http://media.mlspin.com/photo.aspx?mls=72105191
146,72105503,SLD,104900,105000,1/4/2017,6/26/2017,,53,47,84 Pratt St,Fitchburg,MA,01420,,9,3,3072,118,11385,Colleen Altison,Innovative Real Estate Solutions LLC,(978) 928-1115,Schedule with ShowingTime or call 888-627-2775,"BACK ON MARKET!!!  OPPORTUNITY KNOCKS! ATTENTION BUILDERS/CONTRACTORS AND SAVY HOMEOWNERS!  Large three family with each unit featuring three spacious bedrooms.  Large level yard and off street parking.  Property must be listed in MLS for 48 hours before seller will look at offers. Seller offering up to $500 toward a home warranty of buyer's choice for owner occupant offers only, must be written in offer.",,,0,,,,,,,MF,Pratt St,84,84,http://media.mlspin.com/photo.aspx?mls=72105503
147,72105880,SLD,625000,579000,1/5/2017,6/1/2017,,82,67,23 School Street,Manchester,MA,01944,,5,3,2573,193,3820,Joan McDonald,Coldwell Banker Residential Brokerage - Manchester,(978) 526-7572,"Call List Agent, Accompanied Showings, Appointment Required","In the heart of Manchester village, this handsome Mansard home is truly a diamond in the rough!  There are currently 2 units, although at times in the past there were 3.  A large ell in the rear of the building expands the living space significantly.  The first floor kitchen has already been gutted anticipating renovation by the next lucky owner.  There are staircases in the front of the building and the rear leading to a second/third floor unit.  Sliding doors lead from the upstairs kitchen to a large deck overlooking a charming back yard.  Enjoy the ease of living close to restaurants, commuter rail, schools and the harbor.  The new owner will enjoy fully renovating to make this beautiful home their own.  There is not a better village location than 23 School Street!",,,0,,,Memorial,MERMS,MERHS,,MF,School Street,23,23,http://media.mlspin.com/photo.aspx?mls=72105880
148,72106242,SLD,239900,220000,1/6/2017,6/23/2017,,242,4,191 Eastern Ave.,Worcester,MA,01605,,6,3,4275,92,10540,Patricia Carr  Murray,RE/MAX Vision,(508) 842-3000,"Accompanied Showings, Appointment Required, Other (See Special Showing Instructions)",Replacement windows ~ 6 year old roof ~ new boilers within last three years ~ separate electric panels with landlord panel ~ storage for each unit ~ nice front deck ~ large yard ~ wonderful tenants,,,0,,,,,,,MF,Eastern Ave.,191,191,http://media.mlspin.com/photo.aspx?mls=72106242
149,72106348,SLD,849900,860000,1/6/2017,6/1/2017,,21,7,32 Orleans Street,Boston,MA,02128,East Boston's Jeffries Point,4,3,2235,118,1008,Edward Deveau,Century 21 Mario Real Estate,(617) 569-6044,"Call List Agent, Accompanied Showings, Appointment Required","Mutli Family in Jeffries Point with EXTRA LOT! Had been a Three Family - Current Owner uses as a two family.  Needs work, but PERFECT FOR DEVELOPERS! Incredible location - Entire Area Is Being Redeveloped - Located just feet from Brand New Cunard Tavern Restaurant, Steps to Maverick Square and East Boston's Burgeoning Waterfront. This is your chance to OWN and DEVELOP in one of the HOTTEST REAL ESTATE MARKETS IN THE COUNTRY! Won't last! OPEN HOUSE CANCELLED.",,,0,,,,,,,MF,Orleans Street,32,32,http://media.mlspin.com/photo.aspx?mls=72106348
150,72106455,SLD,399900,385000,1/7/2017,6/15/2017,,52,52,55 Marlborough Street,Lowell,MA,01851,,7,3,3606,118,5389,Stephen Lawrenson,Stephen Lawrenson Real Estate,(978) 458-2121,Other (See Special Showing Instructions),Your chance to own a 5 bedroom home in the Upper Highlands with a nice modern 2 bedroom townhouse style unit in the back. Enjoy open and spacious single family living and let the tenant pay a good chunk of the mortgage for you. A VERY hard to find property!!,,,0,,,,,,,MF,Marlborough Street,55,55,http://media.mlspin.com/photo.aspx?mls=72106455
151,72106739,SLD,574900,600000,1/9/2017,6/22/2017,,78,78,3 Oak Tree Ln,Revere,MA,02151,,3,3,2314,19,8356,Manrique Alvarenga,EXIT Realty Beatrice Associates,(617) 764-5601,Call List Agent,"Wonderful 17 years young! Move right into this beautiful Split Level Two Family located in quiet residential area close to Rte 1 and  shopping. Kitchen with granite counters & island seating, pickled cabinets with hardwood throughout this area. Living room, dining room and kitchen have open concept. Sunroom w/skylights, hardwood, and exits to backyard patio with10x17 screened porch. Master bedroom with master bath. Full kitchen, bath, living room, and one bedroom on lower level, and two car garage.  OPEN HOUSE, THIS  SATURDAY AND SUNDAY ... 2:30 - 4:30:00PM",,,2,,,,Belmote  Middle,Sagus High,,MF,Oak Tree Ln,3,3,http://media.mlspin.com/photo.aspx?mls=72106739
152,72106954,SLD,519900,530000,1/9/2017,6/5/2017,,21,7,30 East Cottage St,Boston,MA,02125,Dorchester,7,3,2632,128,2369,Heather Carbone,"Bridgestone Properties, LLC",(617) 269-1206,Call List Agent,"THIS HUGE 2 FAMILY IS LOCATED IN ONE OF THE HOTTEST MARKETS AND PRESENTS A UNIQUE OPPORTUNITY TO A SAVVY INVESTOR OR OWNER OCCUPANT BUYER. WITH A 4 ROOM 2 BED 1 BATH UNIT LOCATED ON THE 1ST FLOOR AND AN ABSOLUTE MONSTER OF A BI LEVEL UNIT LOCATED ON FLOORS 2 & 3 THIS PROPERTY MAXIMIZES EVERY INCH OF ITS 2,632 SQUARE FEET. UNIT 1 IS RENTED FOR $1500 A MONTH WHILE UNIT 2 IS RENTED AT $1995. THERE IS HUGE POTENTIAL FOR RENT INCREASES HERE SO THE NEW OWNER CAN IMPROVE UPON THEIR INVESTMENT WITH SIMPLE PAPERWORK AS THE ONLY TOOL REQUIRED TO MAKE THIS HAPPEN. CONDO CONVERSION OPPORTUNITY AS WELL WITH RED HOT DEVELOPMENT HAPPENING IN SOUTH BAY STREETS AWAY! DON'T MISS OUT ON THIS PRIME OPPORTUNITY TO OWN A TURN KEY 2 FAMILY.",,,0,,,,,,,MF,East Cottage St,30,30,http://media.mlspin.com/photo.aspx?mls=72106954
153,72107125,SLD,64900,62500,1/10/2017,6/9/2017,,158,127,444 Purchase St,New Bedford,MA,02740,,6,2,3036,145,4228,Clifford A. Ponte,"CENTURY 21 Associates Realty, LLC",(508) 677-3233,"Schedule with ShowingTime or call 888-627-2775, Other (See Special Showing Instructions)",NEW BEDFORD 2 Family.   Property has endless possibilities.   Large apartments with open floor plan.  Property needs work on the interior and exterior of the property. 3 Large bedrooms.   Property is being listed and SOLD in AS-IS condition.  The buyer is responsible for ALL inspections including smoke.   Please see firm remarks for offer submission.,,,0,,,,,,,MF,Purchase St,444,444,http://media.mlspin.com/photo.aspx?mls=72107125
154,72107149,SLD,139900,140000,1/10/2017,6/30/2017,,117,84,18-20 Silver St,Springfield,MA,01107,Liberty Heights,4,2,1761,110,7540,Teamwork Realty Group,"Teamwork Realty Group, LLC",(413) 203-6233,Schedule with ShowingTime or call 888-627-2775,"Charming two family home that offers immediate occupancy and is ideal for families who wish to occupy individual units. Each apartment offers Living Room, Kitchen and Dining room. Two bedrooms per unit each with gas heat and circuit breakers. Freshly painted and move-in ready! Cast Iron boiler for first floor and heating system for 2nd floor (located in the attic). Roof is approximately 5 years old (APO).One car detached garage and exceptional rear yard. Great location near Medical facilities and highway access to Route's 91, 291 and 391. Property is being sold in AS-IS Condition.",,,1,,,,,,,MF,Silver St,1820,18-20,http://media.mlspin.com/photo.aspx?mls=72107149
155,72107230,SLD,144900,160000,1/10/2017,6/27/2017,,77,67,229-231 Kent Rd,Springfield,MA,01129,Sixteen Acres,4,3,1764,32,10698,Douglas Coombs,Coldwell Banker Residential Brokerage - Longmeadow,(413) 567-8931,Call List Office,"Back on Market...Buyer financing fell thru.....Prime Springfield Location for this modern duplex on the Wilbraham line. Each unit has two bedrooms, one full bathroom and one half bath. This is a duplex style with the bedrooms on the second floor. This is a highly sought location for both owners and tenants. The price is well below recent similar sales due to some minor cosmetic needs such as newer carpeting and painting. Do some of this yourself and save!  Easy to view.",,,0,,,,,,,MF,Kent Rd,229231,229-231,http://media.mlspin.com/photo.aspx?mls=72107230
156,72107272,SLD,129900,124000,1/10/2017,6/9/2017,,118,94,33-35 Jenness St.,Springfield,MA,01104,East Springfield,4,2,1824,91,0.11,Hsiu Li Kelley,Century 21 Hometown Associates,(413) 315-4337,Call List Agent,"Newer roof; Great investment Two families, fully occupied.  Tenants pay utilities. Replacement windows, updated electric, one car garage & 3 off street parking spaces.  On quiet street, easy access to Rt 291. A very solid house. Close to Chicopee",,,1,,,,,,,MF,Jenness St.,3335,33-35,http://media.mlspin.com/photo.aspx?mls=72107272
157,72107319,SLD,344900,344900,1/10/2017,6/1/2017,,27,10,15-17 Northern Ave,Northampton,MA,01060,,5,2,2704,108,5009,Alyx Akers,"Goggins Real Estate, Inc.",(413) 586-7000,"Call List Agent, Appointment Required, Pets on Premises","Charming in-town, two family with solid rental history located just steps from the bike path and an easy walk to all that downtown Northampton has to offer. The first floor unit features 2 bedrooms, living and dining rooms, full bath with tub/shower, breakfast nook and recently updated kitchen. Second floor features 2 bedrooms, full bath, kitchen, living and dining rooms, additional bedroom on third floor with additional unfinished attic space! Front and side porches on each unit offer great space to entertain or just enjoy some quiet time. Rear deck and fenced back yard! Roof replaced in 2012 (APO). Don't miss it!",,,0,,,,,,,MF,Northern Ave,1517,15-17,http://media.mlspin.com/photo.aspx?mls=72107319
158,72107451,SLD,830000,800000,1/11/2017,6/19/2017,,13,0,9-11 Woodside Avenue,Boston,MA,02130,Jamaica Plain,6,3,3965,114,4308,Celia Laroche,Red Door Real Estate,(617) 553-1880,--,"Excellent investment opportunity minutes to Green Street T station, Brewery complex & South West Corridor park. Units #2 and #3 have separate gas heat and Unit #1 has oil heat.  Unit #1 has two beds, one bath; Unit #2 has 3 beds, 1 bath; Unit #3 has one bed, one bath.  Small fenced yard and paved driveway.  Older asphalt roof, asbestos siding.  Excellent layouts.  TAW Unit #2 and #3.",,,0,,,,,,,MF,Woodside Avenue,911,9-11,http://media.mlspin.com/photo.aspx?mls=72107451
159,72107532,SLD,125000,122000,1/11/2017,6/12/2017,,114,114,17 Salisbury St,New Bedford,MA,02744,,4,2,1728,125,3320,Stephen Medeiros,Keller Williams Realty,(508) 238-5000,"Accompanied Showings, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775","2 family with 2 bedroom units on each floor.  Exterior has been vinyl sided, windows have been replaced and the property has been insulated by Eversource. Off street parking for two cars.  Electric panels have been upgraded and hot water tanks were recently replaced.  The 3rd floor walk up attic offer the potential to expand.  With a tenant already on 2nd floor just do some minor cosmetic updates and move right in.  Why rent when you can own your own place and have your tenant pay most of your building expenses.",,,0,,,,,,,MF,Salisbury St,17,17,http://media.mlspin.com/photo.aspx?mls=72107532
160,72107864,SLD,199900,226000,1/12/2017,6/30/2017,,54,16,337 Princeton Blvd.,Lowell,MA,01851,Highlands,4,2,1612,57,5350,Gwen Lawson,RE/MAX Leading Edge,(781) 944-6060,"Lock Box, Schedule with ShowingTime or call 888-627-2775","APPROVED SS NEEDS BUYER at $217,000.00. NO POWER BRING A LIGHT. This property needs some updating but it will be worth the effort with an ARV of $250k+. This property is a legal 2-family but functions as a single too (you decide). The current 2 family configuration is set up more like an in-law and would make a nice apartment for an adult child or parent. The 2 units share an entrance and utilities so privacy may be an issue. Styled like most Cape style homes this home features 2 levels of living space (3 levels if you finish basement). The first floor features living rm, large eat-in kitchen, full bath and 2 nicely sized bedrooms. The 2nd floor features a front to back living rm, kitchen/dining area, full bath and 2 bedrooms. Laundry in bsmt. This property will shine with some TLC (paint and flooring), update kitchens and baths to net a higher return or restore to a single family and enjoy all the space! Minutes to Rt. 3, dining, shops, UMass Lowell!",,,0,,,,,LHS,,MF,Princeton Blvd.,337,337,http://media.mlspin.com/photo.aspx?mls=72107864
161,72107909,SLD,204900,190000,1/12/2017,6/30/2017,,125,39,29-31 Claremont Ave,Holyoke,MA,01040,Oakdale ,4,2,2416,98,5984,Bonnie Woods,"The Murphys REALTORS®, Inc.",(413) 584-5700,Call List Agent,"This gem has been in the same family for 60 years. In 2016, over $35000 was spent on improvements such as a new applianced kitchen, asbestos removal, garage roof, boiler. There are ceiling fans, wood flooring, archways, front porches and is in move in condition. At one time, the adjoining room to the living room on both floors had a door and was a third bedroom. The second floor unit has a similar floor plan to the first. The roof, windows, siding, and insulation were new in the mid 1990's. With all the major updates complete, you will be able to relax on the front and side porches.  The oversized garage was recently painted, the interior sills at the base replaced with 2x4s, has an automatic door and side entry from the cute backyard. Kept up to the minute, it has not sacrificed the charm of a 1920 home.",,,2,,,,,,,MF,Claremont Ave,2931,29-31,http://media.mlspin.com/photo.aspx?mls=72107909
162,72108125,SLD,459900,407500,1/12/2017,6/9/2017,,397,107,1145-1147 Northampton St,Holyoke,MA,01040,Highlands ,7,5,6877,108,104544,Gretchen O'Neil,Coldwell Banker Upton-Massamont REALTORS®,(413) 461-3650,"Call List Agent, Accompanied Showings, Appointment Required, Sign","Originally the residences of George and Henry Alderman, renowned architects, this 2 family is an extraordinary Craftsmen style property.  From the original woodwork, inlaid hardwood floors, and leaded glass windows, to the outstanding addition on one of the units, you will see the quality and understand why it makes such an exceptional owner occupied multi.  The 1998 addition created a new enlarged gourmet kitchen with center island, breakfast nook and  family room w/gas fireplace, as well as a master bedrm with gas fireplace, cathedral ceiling, balcony, walk-in closet, new master bath and a sitting rm.  With 9' beamed ceilings, spacious rooms and a great flow, this house has been the place where family and friends have gathered over the decades. And with 4 floors of finished space, there is room for everyone.  The 2nd unit can be your answer to rental income,  side by side family units, or perhaps a bed and breakfast, or Air B&B.  Bring your vision and explore the many possibilities.",,,2,,,,,,,MF,Northampton St,11451147,1145-1147,http://media.mlspin.com/photo.aspx?mls=72108125
163,72108249,SLD,329900,310000,1/12/2017,6/21/2017,,124,123,68 Wilbur St,Fall River,MA,02724,,12,3,4281,118,4514,Grace Cardoso,Ponte & Associates Real Estate,(508) 324-4800,Call List Agent,"Beautiful 3 family in the South end. Brand new large apartments with 4 bedrooms, dining room, living room, kitchen and bath. New electric and plumbing including bathrooms and kitchens. Baseboard heat on first and second floor central heat on 3rd floor. Appliances. Drive way, 2 car garage. Fully occupied.",,,2,,,,,,,MF,Wilbur St,68,68,http://media.mlspin.com/photo.aspx?mls=72108249
164,72108558,SLD,454721,425000,1/13/2017,6/30/2017,,131,131,713-717 Haverhill St,Lawrence,MA,01841,,7,4.5,3548,88,4932,Trevor T. Gearin,Century 21 McLennan & Company,(978) 683-8008,"Call List Office, Accompanied Showings, Appointment Required, Sign","Not your average 4 family!  This is a MUST SEE, the Owner's unit is Townhouse style with 3 bedrooms, loft area, a roof deck and closets galore.  The other 3 units feature lots of space as well.  PLUS - a great rental potential or own your own shop. Fifth unit is currently operating as a barber shop, has been a barber shop/hair salon for many years - selling the real estate only, none of the barber shop equipment conveys with the sale.  Come and see all this property has to offer before it is too late!",,,0,,,Bruce,Bruce,Lawrence,,MF,Haverhill St,713717,713-717,http://media.mlspin.com/photo.aspx?mls=72108558
165,72109936,SLD,249900,235000,1/18/2017,6/30/2017,,126,126,87 THOMAS,Pawtucket,RI,02860,,9,3,3456,88,5000,John F. Ruginski,Keystone Property Group,(508) 557-0366,Call List Agent,,,,0,,,,,,,MF,THOMAS,87,87,http://media.mlspin.com/photo.aspx?mls=72109936
166,72110140,SLD,17000000,15300000,1/19/2017,6/30/2017,,73,63,39 Beacon,Boston,MA,02108,Beacon Hill,8,9,14345,175,5847,Lili Banani,Coldwell Banker Residential Brokerage-Boston-Commonwealth Avenue,(617) 247-2909,Call List Agent,"ARCHITECTURAL MASTERPIECE, Designed by Alexander Parris, this exquisite historic Federal style residence was built with attention to details of decoration & craftsmanship. The Three family house,with 14000+sq' of living area consists of the grand main residence and 2(2BR) duplex apartments. The Main house, in addition to gorgeous walled-in private garden,  huge roof-top terrace, sweeping bullfinch staircase, sprawling entertaining rooms on the park, Chef's kitchen/butler's pantry & oversized lacquered Mahogany doors, retains an exquisite timeless elegance and period detail of the original mansion while incorporating modern amenities including an elevator. Gorgeous Mahogany paneled library/media room overlooking the Common and full view of the city skyline spans the width of the building. 4 gated parking spaces.",,,0,,,,,,,MF,Beacon,39,39,http://media.mlspin.com/photo.aspx?mls=72110140
167,72110220,SLD,159900,159900,9/25/2016,6/29/2017,,240,240,39-43 Main St.,Plainfield,CT,06354,,5,3,2864,108,6098,Catherine Duprey,"Duprey Real Estate, LLC",(860) 963-2342,"Call List Office, Call List Agent","Well cared for, fully rented 3 family money maker. Owner has taken good care of this lovely home.. Tenants love the charming and updated units, located close to town for easy access to shopping, restaurants and more. Easy care vinyl siding, replacement windows,. All units have stove and refrigerator, and there is a coin operated laundry in the basement. Plenty of off street parking for tenants.",,,0,,,Plainfield,Plainfield,Plainfield,,MF,Main St.,3943,39-43,http://media.mlspin.com/photo.aspx?mls=72110220
168,72110292,SLD,119000,104450,1/19/2017,6/29/2017,,106,91,66 Whitcomb St,Webster,MA,01570,,3,2,1375,118,4307,Elizabeth Hanson,Keller Williams Realty Westborough,(508) 871-7141,Schedule with ShowingTime or call 888-627-2775,"Completely renovated in 2004 with new roof, siding, replacement windows, elec and plumbing.  Webster HA approved.  Walk to downtown, great for owner occupant or investor.  Just one unit currently rented.  2nd floor apartment is being actively listed  but  vacant now.",,,0,,,,,,,MF,Whitcomb St,66,66,http://media.mlspin.com/photo.aspx?mls=72110292
169,72110503,SLD,309777,300000,1/19/2017,6/5/2017,,95,80,65 High St,Haverhill,MA,01832,,11,4,3977,118,2776,Viviane Alvarenga,Century 21 North Shore,(978) 535-6500,"Lock Box, Accompanied Showings, Appointment Required","*** 1500 ***BONUS TO BUYERS AGENT THAT GETS PROPERTY UNDER CONTRACT BEFORE APRIL 20th******* !!!!GREAT INVESTMENT!  WHY LET YOUR MONEY SIT IN A BANK ACCOUNT WHEN YOU CAN COLLECT RENT AND GROW EQUITY???  POTENTIAL RENTAL INCOME IS $4,900 PER MONTH! NEW ROOF !Renovations have started but never finished and plumbing is all there, all 4 new boilers are present, lots of building materials there to work with to finish it and make all units rentable. All separate utilities, dry basement, vinyl siding in good shape, and structurally sound.  DO THE MATH AND START LETTING YOUR MONEY WORK FOR YOU !!!  Buyer and buyers Agent to do their own due diligence!  Seller has never occupied the property! Selling AS-IS ,No warranties or representations.EASY TO SHOW ,ON LOCK BOX .",,,0,,,,,,,MF,High St,65,65,http://media.mlspin.com/photo.aspx?mls=72110503
170,72110599,SLD,100000,80000,11/28/2016,6/1/2017,,169,169,54-58 S Chestnut St,Plainfield,CT,06374,,7,3.5,2778,158,37897,Catherine Duprey,"Duprey Real Estate, LLC",(860) 963-2342,"Call List Office, Call List Agent","Fully rented 3 family needs work and  updating. Very nice lot with plenty of parking for all tenants. Town water and sewer. Tenants pay own utilities. Building has peeling paint inside and outside, so any government financing will be a problem. Being sold as-is. Included in the monthly rent is building maintenance, grounds maintenance, parking, snow removal, trash removal, water.",,,0,,,Plainfield,Plainfield,Plainfield,,MF,S Chestnut St,5458,54-58,http://media.mlspin.com/photo.aspx?mls=72110599
171,72111260,SLD,134900,134000,1/23/2017,6/5/2017,,85,85,38-40 Windsor St,Springfield,MA,01105,,9,3,3088,118,4687,Brandi Gamble,Keller Williams Realty,(413) 565-5478,Schedule with ShowingTime or call 888-627-2775,"ATTRACTIVE INCOME PRODUCING PROPERTY. GREAT INCOME!!! $2,000.per month $24,000 per Year.. Public Records says 3 Family. Zoned 2 Family with FINISHED ATTIC being used with 2nd Floor Tenants. All NEWER WINDOWS & SIDING. BACK PORCH (up & down). Lead Certificates for both units.  Circuit Breakers Hardwood Floors throughout,  Alarm System installed in each unit.  MAKE AN OFFER.......Owner Monivated....$1000 BONUS to Buyers Agent who gets this under agreement by 2/28/17 and then Sold !!!!",,,0,,,,,,,MF,Windsor St,3840,38-40,http://media.mlspin.com/photo.aspx?mls=72111260
172,72111746,SLD,285000,311000,1/24/2017,6/30/2017,,18,4,120 Winthrop St,Brockton,MA,02301,,5,2,2396,93,7928,Melvin A. Vieira Jr.,RE/MAX Destiny,(857) 203-7760,Schedule with ShowingTime or call 888-627-2775,"This 2 family will not last but please remember this is a short sale and subject to all Lenders & Creditors approvals.. This process will take sometime so, your buyer must be willing to wait. There is no guarantee how long the process will take to get the approval. This home has an upgrade kitchen and bath on the first floor.. Plus, this home offer you a very large yard, driveway and garage...",,,2,,,BPS,BPS,BPS,,MF,Winthrop St,120,120,http://media.mlspin.com/photo.aspx?mls=72111746
