,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
138,71898362,SLD,499900,486000,9/3/2015,1/18/2016,,65,41,19 Almont Street,Boston,MA,02126,Mattapan,6,4,4432,93,11788,David H. Daniel,Jonathan Bowen Real Estate,(617) 482-3343,"Call List Agent, Accompanied Showings","This is a classic two-family home with curb appeal. The home is large, 4,432 square feet of living area. The lot is large, 11,788 square feet or 0.27 acres. A two-family home this large on a lot this size is very rare in the City of Boston. Each unit features: two full bathrooms; hardwood floors with inlays; and coffered ceilings and wainscoting in the dining rooms. The home has a brick exterior and a hip roof with clay terra cotta tiles. The property has a detached three car garage and a large side yard. This property is a short walk to the newly redesigned and rehabilitated Jimmie Lee Hunt Playground and is also a short walk to the ""to-be-built"" Blue Hill Avenue Station on the Fairmount Corridor. Note: The property may not pass an FHA inspection but an FHA 203(k) or FNMA HomeStyle loan may work.",,,3,,,,,,,MF,Almont Street,19,19,http://media.mlspin.com/photo.aspx?mls=71898362
139,71898684,SLD,325000,330000,9/3/2015,1/8/2016,,41,41,146 Cherry Street,Brockton,MA,02301,,8,4,3083,93,5184,Nancy Doyle,Coldwell Banker Residential Brokerage - South Easton,(508) 230-2544,--,"This 3 family was rehabbed and 2008 and maintained. Second floor offers 2 full baths ~ 1 in the master bedroom;).  Lead certs in hand, tenants are all TAW.  Easy access to highway, stores and transportation.",,,0,,,,,,,MF,Cherry Street,146,146,http://media.mlspin.com/photo.aspx?mls=71898684
140,71898700,SLD,55000,48000,9/1/2015,1/29/2016,,134,134,22-24 Webster St,Springfield,MA,01104,,4,2,2695,115,4996,Marc Murphy,"RR & Company Realty, LLC",(413) 314-3463,Other (See Special Showing Instructions),ATTENTION INVESTORS - Motivated Seller.  As-is two family for sale .  Call for details,,,0,,,,,,,MF,Webster St,2224,22-24,http://media.mlspin.com/photo.aspx?mls=71898700
141,71898886,SLD,499000,460000,9/4/2015,1/16/2016,,14,14,7 Howard St.,Salem,MA,01970,,12,3.5,4824,68,0,Merry Fox Team,Merry Fox Realty,(978) 740-0008,--,Current use as convent.  Seller makes no representations as to allowable use.  Square footage is approximately 2412 per floor.,,,0,,,,,,,MF,Howard St.,7,7,http://media.mlspin.com/photo.aspx?mls=71898886
142,71899137,SLD,134900,115000,9/2/2015,1/19/2016,,68,68,62 Nolan St,Providence,RI,02908,,7,3,2174,98,3049,Luis Mateus,Mateus Realty,(401) 434-8399,"Call List Agent, Accompanied Showings, Appointment Required","WELL MAINTAINED REMODELED 2 FAMILY!!NEW ROOF,SEPARATE UTILITIES,YOUNG GAS BOILERS/HW TANKS,100AMP CIRCUIT BREAKERS,REPLACEMENT WINDOWS,ALUMINUM SIDING,1ST FLOOR 2BRS,EIK,BATH, 2ND FLOOR TOWNHOUSE STYLE WITH TOTAL OF 5BRS,2BATHS,2LR'S & EIK",,,0,,,,,,,MF,Nolan St,62,62,http://media.mlspin.com/photo.aspx?mls=71899137
143,71899700,SLD,309900,307200,9/7/2015,1/25/2016,,30,30,38 Harbor Street,Salem,MA,01970,,8,3,2664,103,1780,The Mitchell Team,J. Barrett & Company,(978) 526-8555,"Accompanied Showings, Appointment Required, Schedule with ShowingTime or call 888-627-2775","Two family income property. Well maintained property close to Lafayette Street and downtown Salem. First floor unit has 5 rooms with 3 bedrooms. Second unit has 9 rooms with 5 bedrooms on 2nd and 3rd floors. First floor unit has a small patio and the Second floor unit has 2 small balconies. Plenty of storage. Coin-op laundry in basement. All Parking on street. Property will be delivered unoccupied - no tenants - and will be  sold ""as is.""",,,0,,,,Saltonstall,Salem HS,,MF,Harbor Street,38,38,http://media.mlspin.com/photo.aspx?mls=71899700
144,71899941,SLD,309900,309900,9/8/2015,1/29/2016,,101,87,18 Rose Ave.,Lowell,MA,01851,,4,2,3264,90,10564,Oliveri Team,ERA Key Realty Services,(978) 256-6575,"Lock Box, Sign, Schedule with ShowingTime or call 888-627-2775","Very Spacious 2 family home with 3264 SF of living area situated on a 10,564 SF lot.  Located in the Upper Highlands.  Both apartments have hardwood floors in dining room, living room, family room and all bedrooms. Updated baths. Both dining rooms have built in hutches. 2nd floor has 2 walk in closets. Porches on front and back on both floors. 2nd floor has walk up attic Washer dryer hook-up in both apartments. All windows are double pane insulated except for the windows overlooking both front porches. Separate access to basement from each apartment, and all separate utilities. Nice level side lot. Two car garage with a bonus door for storing all yard equipment.  Minutes to Lowell Connector, Rt. 3, Rt 495, and Gallagher train rail service to Boston.",,,2,,,,,,,MF,Rose Ave.,18,18,http://media.mlspin.com/photo.aspx?mls=71899941
145,71900014,SLD,229000,222000,9/8/2015,1/19/2016,,114,22,28 4th,Taunton,MA,02780,,4,2,1774,118,6534,Bing Byrne,Kelly Lewis Realty/Church Green Real Estate Services,(508) 823-6184,Call List Agent,"Rental or owner occupy.  Move in condition. Second floor has new carpet, elec. stove, disposal, dish washer, refrigerator.  Laundry area, and lg. rear deck.  first floor long term tenant.  Great for owner occupy or investment.  Nice yard",,,2,,,,,,,MF,4th,28,28,http://media.mlspin.com/photo.aspx?mls=71900014
146,71900131,SLD,425000,399999,9/8/2015,1/20/2016,,91,36,34 Harrington Ave,Quincy,MA,02169,Quincy Point,4,2,2412,101,5317,Diana Mosca Dority,Castles Unlimited®,(617) 733-8280,"Call List Agent, Lock Box, Accompanied Showings, Appointment Required","Calling all contractors and hopeful multi family owners! Opportunity to by a multifamily at a great value! Wood floors, high ceilings, gas stove. New oil boiler in 2014. Make an offer! Sold as is.",,,0,,,,,,,MF,Harrington Ave,34,34,http://media.mlspin.com/photo.aspx?mls=71900131
147,71900136,SLD,1191000,1100000,9/8/2015,1/22/2016,,83,71,29-31 Magnus Ave,Somerville,MA,02143,,6,3,3493,92,4964,Gene Leblanc,RE/MAX Encore,(978) 988-0028,"Call List Agent, Lock Box",Investors/Contractors !!! Prime Location !!!  Walking distance to Harvard University/Union Sq/Inman Sq/Cambridge hospital. Solid 3 family with excellent rental history. MBTA at end of street. Perry Park at end of street! Property is located off Washington St on Cambridge/Somerville line between Union Sq and Harvard University. Cambridge Hospital 10 minute walk.  This could be a great investment/condo conversion. . .  1 st and 2nd floor units have been updated as apartments became available. 3rd floor will need updating as tenant has been there for over 25 years. All tenants are tenants at will.  Don't miss this opportunity as homes in this area do not stay on the market. Rents below market average as tenants have been there for years with no rent increase. Walk score 82 Ist and 2nd floors vacant.,,,0,,,,,,,MF,Magnus Ave,2931,29-31,http://media.mlspin.com/photo.aspx?mls=71900136
148,71900169,SLD,329900,326000,9/8/2015,1/8/2016,,99,10,299 ASH ST,Brockton,MA,02301,,5,3,2526,93,8059,Troy Larson,Century 21 C & S Properties,(781) 341-9042,"Accompanied Showings, Schedule with ShowingTime or call 888-627-2775","WEST SIDE TWO FAMILY  CONVENIENTLY  LOCATED FOR EASY COMMUTE. THIS LARGE PROPERTY FEATURES TWO LARGE UNITS WITH LOTS OF SPACE. THE FIRST FLOOR UNIT HAS 2 BEDROOMS, DINING ROOM, KITCHEN AND A FULL BATH. HARDWOOD FLOORS IN BEDROOMS, LIVING AND DINING ROOM. THE SECOND UNIT IS A TOWN HOUSE SET UP WITH TWO BEDROOMS, LIVING ROOM, DINING ROOM AND KITCHEN. THE THIRD FLOOR  A THIRD BEDROOM AND AN ADDITIONAL FULL BATH WITH SKYLIGHT AS WELL AS AN OFFICE/FAMILY ROOM OR A 4TH BEDROOM. THE SECOND FLOOR TENANT MAINTAINS THE YARD AND SNOW REMOVAL.THIS PROPERTY IS A MONEY MAKER. PERFECT FOR AN OWNER OCCUPANT OR INVESTOR.",,,0,,,,,,,MF,ASH ST,299,299,http://media.mlspin.com/photo.aspx?mls=71900169
149,71900454,SLD,399900,463000,9/8/2015,1/15/2016,,15,9,21 Lyle St,Malden,MA,02148,,5,2.5,2423,138,8740,Ryan Began,Cameron Real Estate Group,(781) 486-3180,Call List Agent,"Great house for a first time buyer or an investor looking for their next project. Perfect location for a commuter, close to bus lines and Oak Grove Station/Orange Line! Property does need some TLC but for this price it will be well worth it! Property is being sold as-is. Motivated seller and priced to sell. Preference will be given to offers that will close fast!!! All offers due Tuesday, September 15th at 5pm. Open House is Saturday, September 12th from 11am-12pm. NO SHOWINGS PRIOR TO OPEN HOUSE",,,2,,,,,,,MF,Lyle St,21,21,http://media.mlspin.com/photo.aspx?mls=71900454
150,71900527,SLD,1350000,1270000,9/8/2015,1/8/2016,,65,53,7-9 Gibson St,Cambridge,MA,02138,,6,2,3500,116,2848,Christine Natale,"Christine E. Natale, Broker",(978) 937-1800,"Call List Office, Call List Agent, Appointment Required, Sign","Immaculate two family with 2 CAR GARAGE and two additional spaces. Fantastic location on a quiet side street in the heart of historic Half Crown-Marsh district. This home  has been in the same family since it was built in 1902.  Updates include: 5 yr old roof, electrical, recently painted, plumbing, windows, flooring, granite/cement walkway. First floor has 3 bedrooms, lots of natural light, spacious kitchen ,new boiler.  Walk out to the charming brick patio. Owners unit  has 2 living levels complete with sunny front sitting area. Gleaming hardwood floors throughout, large windows in all rooms, lovely built in china cabinet, 3 bedrooms, modern kitchen with granite countertops & cherry cabinets, laundry/pantry.  Walk up to spacious family/rec room with skylights and walk in closet.  Lots of storage and work area in the basement. Harvard Sq. 11 minute walk, Charles River one block away. Walk to shops, restaurants, public transportation, Mt. Auburn hospital. Separate utilities.",,,2,,,,,,,MF,Gibson St,79,7-9,http://media.mlspin.com/photo.aspx?mls=71900527
151,71901161,SLD,275000,250000,9/8/2015,1/11/2016,,67,61,87 Washington St,Groveland,MA,01834,,4,2,2468,154,16500,Edward Mahoney,RE/MAX Main St. Associates,(978) 373-6033,"Call List Agent, Key in Office, Appointment Required","A great way to build equity and live in Groveland.  Cozy side-by-side 2 family in desirable Pentucket Regional School District.  Each side has 3 floors; 2 bedrooms, plus 2 small finished rooms on the third floor walk-up attic.  Separate entrances with 2 newly paved driveways.  Large shed with electricity.  Separate utilities.",,,0,,,,,,,MF,Washington St,87,87,http://media.mlspin.com/photo.aspx?mls=71901161
152,71901262,SLD,405000,391000,9/9/2015,1/19/2016,,20,9,141 Vine St,Everett,MA,02149,,5,2,2250,118,5750,Sandra Juliano,"JRS Properties, Inc.",(617) 544-6274,"Call List Agent, Accompanied Showings, Appointment Required, Sign","Nice two family in a very convenient location!  Four and four with two additional bedrooms on the third level.  Updates include two new furnaces and two hot water heaters in 2007, replacement windows and a roof in 1994.  Fist floor has laminate floors throughout and the fireplace is non working but adds to the charm!   Second floor has some hardwood, laminate, vinyl and wall to wall.Plenty of closet space. Washer & dryer hook ups on first floor but none on second.  Gas stoves in both units. First floor tenant has a lease that ends on March 31, 2016. House is priced to sell quickly in today's market!  Good size yard with a large garage that needs some serious repairs.  House is being sold ""as-is"" ""as-seen"" .",,,2,,,,,,,MF,Vine St,141,141,http://media.mlspin.com/photo.aspx?mls=71901262
153,71901280,SLD,1399000,1200000,9/9/2015,1/8/2016,,8,8,432 E 5Th St,Boston,MA,02127,South Boston,8,3,4221,118,3581,Tim Moore,Charles Associates,(617) 876-4242,Call List Agent,"Rare Chance to buy a large Brick attached 3 family located in a Premier East Side location. Over 4200 square ft of living area  per city records! Great opportunity for Developers or Investors! Many period details, Hi Ceilings, back porches and Spacious back yard. You can see Dorchester Bay from 3rd floor living room!",,,0,,,,,,,MF,E 5Th St,432,432,http://media.mlspin.com/photo.aspx?mls=71901280
154,71901311,SLD,134999,131000,9/9/2015,1/13/2016,,70,70,68-70 Wachusett St,Fitchburg,MA,01420,,5,2.5,2276,138,6817,Cory Gracie,Dimacale & Gracie Real Estate,(978) 827-4018,"Call List Agent, Appointment Required, Sign, Pets on Premises","Updated two family on dead end road.  Much of the work has been done.  Each unit has an eat-in kitchen with access to own mudroom area. Spacious room sizes in each unit. Updated kitchens and bathrooms. Basement access from each unit with own washer and dryers. Unit #68 has an enclosed porch area. Separate utilities. Newer roof, water heaters, interior painting, interior doors, windows and more! Cost effective electric due to solar panels. Plenty of parking in back of property accessed by a Right of Way.",,,0,,,,,,,MF,Wachusett St,6870,68-70,http://media.mlspin.com/photo.aspx?mls=71901311
155,71901472,SLD,259900,242500,9/9/2015,1/5/2016,,98,62,3 PERRY AVE,Worcester,MA,01610,,3,3,3429,128,5518,Donna Caissie,Emerson REALTORS®,(508) 832-5324,"Call List Agent, Lock Box",Family owned for 60 years! This 3 family is now available and offers 3 bedrooms each floor.  Electric is all separately metered circuit breakers and a landlord meter is in place. There is paved off street parking for 3 cars.  New plumbing in Bathrooms. Vinyl sided and vinyl replacement windows completed 3 years ago. Seller states that the roof is a Hurricane roof and has no knowledge of age. The first floor has a Gas boiler for heat and 2nd and 3rd floor both offer Electric Parlor heaters. There are 3 updated gas water heaters. Basement has a cement floor.  Building is solid! Start collecting your rents.,,,0,,,,,,,MF,PERRY AVE,3,3,http://media.mlspin.com/photo.aspx?mls=71901472
156,71901542,SLD,530000,565000,9/8/2015,1/5/2016,,91,6,1571 River St.,Boston,MA,02136,Hyde Park,6,3,2592,12,3510,Dreamworks Realty Team,Keller Williams Realty Boston South West,(781) 251-2101,Call List Agent,"A RARE FIND! LITERALLY. This beautiful multi-family home was custom built in 2006 by the owner himself. This home is perfect for a growing family that is also looking to earn rental income. The first unit consist of 4 bedrooms, 2 full baths, fully renovated basement (laundry room, living room, bedroom, full bathroom and potential office space). Second unit has 2 bedrooms, 1 full bath, eat-in-kitchen, living room and storage closet with W/D hook up. Both of these wonderful well maintained units have granite counter tops, stainless steel appliances, hardwood floors and central A/C. This property is conveniently located within walking distance to the commuter rail (Franklin, Fairmount & Wolcott line), bus line (32, 33, 40, 50) to orange line (Forest Hills & Mattapan Station). Also, 10 mins from Legacy place, with highway access to 93/95 and Kelly field. ***FINAL & BEST OFFERS DUE ON MONDAY (9/14/15) BY 5:00PM !!!!!***",,,0,,,Henry Grew,Rogers Middle,Hyde Park High,,MF,River St.,1571,1571,http://media.mlspin.com/photo.aspx?mls=71901542
157,71901941,SLD,68000,55000,9/10/2015,1/13/2016,,36,36,101-103 Linden Street,Winchendon,MA,01475,,4,2,2370,118,18513,Keith McGuirk,Millers River Real Estate,(978) 544-9000,"Call List Agent, Lock Box","HUD property, case #251-466752, sold in ""as-is"" condition.  FHA insurability code: UI (Uninsured). FHA 203(k) eligible.  Two family with two bedrooms each unit.  Separate electrical for each unit.  Both boilers currently served by one oil tank, could be separate heat with addition of second oil tank.  Condition good with some cosmetic and minor repairs needed.  Good investment or owner-occupied potential, location is near town center. EQUAL HOUSING OPPORTUNITY.",,,0,,,,,,,MF,Linden Street,101103,101-103,http://media.mlspin.com/photo.aspx?mls=71901941
158,71902206,SLD,579900,582500,9/10/2015,1/5/2016,,26,2,39-41 Sharon St,Waltham,MA,02453,,7,2,2964,128,5800,Scott Clary,RE/MAX Leading Edge,(617) 244-4499,"Call List Agent, Appointment Required","Clean, Bright & Charming best describe this South facing and most desirable side by side Duplex in ultra-convenient location near Brandeis, Hospital, Train, Shops, Eateries and Hiways! Many recent improvements include - roof, siding, porches, windows, gutters, downspouts, mechanical systems, bluestone patio. Almost 3000 sf of living space on 2 finished levels (townhouse floor plan) with an unfinished 3rd/lower level basement with interior access from both units. Large room sizes. Built-in hutches, high ceilings & Period detail. One common front porch as well as private porches for each unit. Large, level fenced- in rear yard. Perhaps the top rental location in Waltham being positively impacted by Brandeis, the Hospital/medical offices, the commuter rail and easy hiway access!",,,0,,,,,,,MF,Sharon St,3941,39-41,http://media.mlspin.com/photo.aspx?mls=71902206
159,71902492,SLD,275000,265000,9/10/2015,1/15/2016,,197,27,230 Chestnut St,Franklin,MA,02038,,4,3.5,1869,118,20486,Janel Robitaille,"Better Living Real Estate, LLC",(781) 821-0105,Call List Agent,"ATTENTION INVESTORS ! Well maintained two family in beautiful FRANKLIN. Two units - side by side, two floors with open floor plan kitchen-dining-living room and bath on the first floor. Two bedrooms and a bath on the second floor of both units. Spacious backyard with ample parking and storage space in the basement with washer dryer hookups. Updates done to both units in 2012 including; New flooring 1st floor tile & hardwood, 2nd floor carpeted bedrooms and new cabinets in the kitchen with updated appliances. Don't miss your opportunity for a great income property !  Septic to be replaced by seller prior to transaction.",,,0,,,Davis Thayer,Annie Sullivan,Franklin HS,,MF,Chestnut St,230,230,http://media.mlspin.com/photo.aspx?mls=71902492
160,71902563,SLD,434900,440000,9/11/2015,1/11/2016,,100,46,14 Salem Place,Malden,MA,02148,,5,2,2229,118,2036,Petra Govan,Castles Unlimited®,(617) 733-8280,"Call List Agent, Lock Box, Appointment Required","Are you looking for a good investment close to downtown Boston, shopping and the T? This updated 2 family located on a dead end may be what you are looking for.  Owners first floor unit has  beautiful hardwood floors, granite counter tops, decorative fireplace and stainless steel appliances. Second unit has large EIK, updated bathroom and 3 bedrooms possibly 4. Brand new water heaters have been replaced this year. Easy maintenance with vinyl siding and newer windows.  Small fenced in patio and deck on second floor. De-lead certificated on file. Great opportunity!",,,0,,,,,,,MF,Salem Place,14,14,http://media.mlspin.com/photo.aspx?mls=71902563
161,71902646,SLD,219900,209000,9/11/2015,1/22/2016,,62,62,81 Varney,Lowell,MA,01854,,5,3,3105,138,5939,Mike Brown,Century 21 G. J. Brown R. E.,(978) 452-7696,"Call List Office, Lock Box, Appointment Required",Three family that is fully rented.  Great for investors or owner occupied  Some updates have been completed.  Now it needs new owners.  Plenty of off street parking to keep tenants happy this winter.  All tenants want to stay.  Owner pays for heat and electricity for 2nd floor tenants.. May I suggest that when showing arrive 15 min early and KNOCK on all the tenants doors and introduce your self and that will make it easier to get in. Just saying....,,,0,,,,,,,MF,Varney,81,81,http://media.mlspin.com/photo.aspx?mls=71902646
162,71902664,SLD,233900,233900,9/11/2015,1/15/2016,,276,67,127-129 Bennington St,Lawrence,MA,01841,,5,2,2472,108,3200,Jose L. Garcia,"Coco, Early & Associates",(978) 687-8484,"Lock Box, Appointment Required, Other (See Special Showing Instructions)",Great opportunity to own an income generating 2 Family home. Second floor is a town house style unit. Property recently renovated its vacant. Easy access to shopping and major highways.,,,0,,,,,,,MF,Bennington St,127129,127-129,http://media.mlspin.com/photo.aspx?mls=71902664
163,71902851,SLD,549900,535000,9/11/2015,1/19/2016,,71,60,105-107 Pleasant Street,Woburn,MA,01801,,7,3,4035,138,7507,Nancy O'Herron,Coldwell Banker Residential Brokerage - Winchester,(781) 729-7290,Appointment Required,"This attractive duplex has an inviting presence!  Sited nicely on the lot, it is a five minute walk to the Horn Pond Recreation Area and just minutes to the ""T"" stop for public transportation to Boston. Nine foot ceilings, hardwood floors, eat-in kitchens plus additional rooms on the third floor   just waiting to be finished. There are two staircases in each unit which go up to the second floor. Come and explore this fabulous home!",,,0,,,,Joyce,Woburn Memorial,,MF,Pleasant Street,105107,105-107,http://media.mlspin.com/photo.aspx?mls=71902851
164,71903004,SLD,829000,825000,9/11/2015,1/20/2016,,96,88,293 Alewife Brook Parkway,Somerville,MA,02144,,5,4,3000,98,5417,Dorothea Feffer,Coldwell Banker Residential Brokerage - Winchester,(781) 729-7290,"Lock Box, Appointment Required, Schedule with ShowingTime or call 888-627-2775","This well maintained two family with a bonus in-law apartment. Is updated with modern baths, kitchen , floors, windows and systems. Open floor plan, inviting front porch. Unit 1 has living room , dining room eat in kitchen 2 bed rooms, bath with tub and shower and 3 season porch. Unit 2 has living room , dining room eat in kitchen 3 bed rooms, 2 baths, 3 season porch and bonus room.  Separate entrance on first floor to the 3 room In-law apartment with gas fireplace and radiant heat floors. Kitchen offer large island and bathroom with stall shower. Ideal location on bus line and easy access to 93, 16, 2, 95, 90 and 38.  Great investment property.",,,1,,,,,,,MF,Alewife Brook Parkway,293,293,http://media.mlspin.com/photo.aspx?mls=71903004
165,71903027,SLD,329900,315000,9/11/2015,1/29/2016,,69,61,110 Lakeview Avenue,Lowell,MA,01850,,12,4.5,4500,128,4000,Mark Cirignano,"OmegaListings.com, Inc.",(978) 287-4657,Appointment Required,"Great deal for Occupant or Investor. Impeccable Exterior w/ New Roof, Windows & Siding. Interior mostly renovated in past few years. All 3 Units have De-Lead Certs on file. 3 Large Townhouse Style units w/ private entrances & basements. Largest Unit #1, is presently 2 flrs of living space w/ partially finished walk-up attic that could easily be finished for more space. As is now it features Living rm, EIK, 2 bedrms & 3/4 bath on 1st flr, 3 large bedrms, family rm & full bath on 2nd flr. Unit 2 has EIK, Full Bath & Bedrm on 1st flr, Living Rm & 2 Bedrms on 2nd Flr, 90% finished walk-up attic could be 1 or 2 more bedrms. Unit 3 has EIK, Play Rm & Full Bath w/ double vanity on 1st flr, 2 bedrms, 1/2 bath & living rm on 2nd flr & 2 more bedrms in completely finished walk-up 3rd flr. Tenants pay utilities; Separate gas & elect meters. Oversized 1-car garage exclusive use for owner. Shared yard area. Tons of storage room in basement(s). Convenient location steps to stores, restaurants, etc",,,1,,,,,,,MF,Lakeview Avenue,110,110,http://media.mlspin.com/photo.aspx?mls=71903027
166,71903245,SLD,169900,174900,9/10/2015,1/29/2016,,94,95,140 Forest Street,Fall River,MA,02721,,5,2,1920,78,3591,Manny V Lindo,Highland Real Estate Group,(508) 673-9200,"Call List Agent, Accompanied Showings, Appointment Required","Two Family home with large fenced in back yard, 2 and 3 bedroom units. Located within walking distance to Hospital, Park and Downtown. Priced below Assessed Value.",,,0,,,,,,,MF,Forest Street,140,140,http://media.mlspin.com/photo.aspx?mls=71903245
167,71903265,SLD,548000,537000,9/12/2015,1/28/2016,,100,101,52 County Road,Chelsea,MA,02150,Prattville,10,3,3290,98,5175,Maria Puleio,Weichert REALTORS® Blueprint Brokers,(857) 204-7179,Call List Agent,"Large and beautiful 2 family in one of the best areas of Chelsea.  Full of character with large rooms and high ceilings, over 4000 sq ft of leaving area with Boston views.   Unit 1 vacant with two levels, 2 full baths, hardwood floors on first floor, tile on lower on  level.  The lower level offers a large family room with a social area with two additional bedrooms and a full bath.  Washer and dryer, dishwasher,  stainless still appliances, garbage disposal, trash compactor, high end gas range, granite counters.  Unit 2 rented with good history tenants.  Conveniently located near Market Basket, commuter rail, bus stop, 15 min commute to downtown Boston/Tobin Bridge (0.30 cts) . Two garages, additional off street parking",,,2,,,,,,,MF,County Road,52,52,http://media.mlspin.com/photo.aspx?mls=71903265
168,71903332,SLD,249000,254999,9/12/2015,1/8/2016,,66,7,79 Adams St,Lynn,MA,01902,,6,3,2054,138,2292,John Worth,Century 21 Hughes,(781) 599-1776,"Call List Office, Call List Agent",lots of potential for the savy investor. will not pass fha. 2nd and 3rd floor vacant. 1st floor has tenant. newer roof.and mostly all vynal windows . great for owner occ 203k or rehab loan. one  heating unit as well as 1 hot water unit. first showing will be Monday  9/14/ 2015 at 6;00,,,0,,,,,,,MF,Adams St,79,79,http://media.mlspin.com/photo.aspx?mls=71903332
169,71903530,SLD,229900,210000,9/13/2015,1/12/2016,,93,21,40 Governor Ave,Bellingham,MA,02019,,4,2,1872,108,5780,Suzanne Ranieri,Coldwell Banker Residential Brokerage - Franklin,(508) 541-6200,Schedule with ShowingTime or call 888-627-2775,"This adorable and very well maintained 2 family home has great income potential. Long term, perfect tenant is paying way below market rate. Updated baths, hardwood floors, good size rooms.  The second floor is empty and  has a very large living room that can easily be divided into a second bedroom. Updates include porches - 2001, septic system and plumbing - 1997, furnace - 2001, electrical - 2002, shed - 2007, bathrooms - 2013.  This is a turn key investment or perfect owner occupied. 24 hour   notice please.",,,0,,,,,,,MF,Governor Ave,40,40,http://media.mlspin.com/photo.aspx?mls=71903530
170,71903886,SLD,2400000,2595000,9/14/2015,1/25/2016,,7,7,3 N Hudson St,Boston,MA,02113,North End,7,5,3800,98,1088,Justin Rollo,Signal Real Estate,(617) 488-9549,"Call List Agent, Accompanied Showings, Appointment Required","Very rare 5 unit building with magnificent water views and an amazing location in the heart of Boston's booming North End, just off of Commercial St.  Easy access to North Station, TD Garden and everything the North End has to offer.  Panoramic views of Boston from the roof deck and Water/Zakim Bridge views from the 2nd floor up.  You simply cannot beat this location set high above Commercial St.  Building is currently rented well below market, all tenants are TAW.  Property can be delivered without current tenants for new owner, if preferred.  With some updating this could be a true cash cow!  Ripe for buy & hold and/or development.  Group showings Thursday 9/17 from 12p-1:30p and Saturday 9/18 12p-130p.",,,0,,,,,,,MF,N Hudson St,3,3,http://media.mlspin.com/photo.aspx?mls=71903886
171,71904048,SLD,196000,186000,9/14/2015,1/12/2016,,118,60,30 W 6th Street,Lowell,MA,01850,Centralville,4,2,1607,34,4802,Michelle Rivera,Century 21 North Shore/ Rivera Group,(978) 513-0801,Schedule with ShowingTime or call 888-627-2775,"WOW!! A DUPLEX FOR UNDER 200K!! Motivated Seller Say's Sell, Sell, Sell, and will even contribute a $5,000 closing cost credit to buyer if Under Agreement by: 11/20/15 -- This Centrally Located DUPLEX is Boasting Separate Utilities & Quaint Fenced In Yards - 2 Parking Spaces Per Unit - Partially Finished Lower Levels On Each Side, Currently Being Used As Bedrooms - Laundry Hook Ups Per Unit & Both Units Are Occupied With Long Term & Great Tenants - Perfect Opportunity For An Investor OR A First Time Home Buyer.",,,0,,,Choice,Choice,Choice,,MF,W 6th Street,30,30,http://media.mlspin.com/photo.aspx?mls=71904048
172,71904558,SLD,439900,450000,9/15/2015,1/22/2016,,94,94,20-22 Amity St,Lynn,MA,01902,Diamond District,9,3,3204,108,4088,Linda Carrion,"Tache Real Estate, Inc.",(978) 745-2004,"Call List Agent, Accompanied Showings, Appointment Required","Diamond district location!! Wonderful 3 family 3 bedroom units. All 3 units with de leaded certifications,newer rubber roof just 5 years young. Updated kitchens and baths, all separate utilities, laundry hook up in basement, great basement storage with walk out , parking for 6. Just a few Minutes walk to beaches and train station.",,,0,,,,,,,MF,Amity St,2022,20-22,http://media.mlspin.com/photo.aspx?mls=71904558
173,71904940,SLD,330900,335000,9/16/2015,1/6/2016,,106,27,133 Western Ave,Lynn,MA,01904,,4,2,2031,154,7982,Carol Fumicello,Top R.E. & Develpmt,(781) 598-0700,"Call List Office, Call List Agent","Nice modern two family with plenty of parking & large back yard.  Newer roof and windows.  W/d hookups in basement, gas utilities.  See showing instructions for details.",,,0,,,,,,,MF,Western Ave,133,133,http://media.mlspin.com/photo.aspx?mls=71904940
174,71905156,SLD,249000,240000,9/16/2015,1/26/2016,,133,44,26 Easton,Lawrence,MA,01843,,4,2,2119,108,5000,Greisy Jimenez,Dwelling Place Realty,(508) 559-1302,Other (See Special Showing Instructions),"Excellent opportunity to own a 2 family in south Lawrence, great condition off street parking , in ground pool, new boilers floors, update bathroom, ready to move in, a must see. 24 hours notice.",,,0,,,,,,,MF,Easton,26,26,http://media.mlspin.com/photo.aspx?mls=71905156
175,71905421,SLD,598900,580000,9/14/2015,1/22/2016,,140,38,26 Plymouth St,Quincy,MA,02169,,5,2,2372,88,6800,Sam Zonfrillo,United Real Estate Boston Metro South - West,(866) 925-6977,Call List Agent,"Seldom available fabulous two family in the Penn Hill neighborhood. One unit is level 2 and 3. Offering a large 3rd floor master suite with radiant ceilings. There are 2 additional bedrooms on the second floor. The other unit is first level and has 2 bedrooms and an open living/dining/kitchen area. There is a 2 car garage and plenty of additional parking. Newer, windows, doors, electrical service, and porches are just a few of the many updates completed on this Stunning Multifamily with not a thing to do but enjoy!  Please see attached floor plan.",,,2,,,,,,,MF,Plymouth St,26,26,http://media.mlspin.com/photo.aspx?mls=71905421
