,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
485,72210154,SLD,314900,318000,08/07/2017,10/16/2017,,12,8,15 Oconnor St,Taunton,MA,2718,East Taunton ,5,3,2304,118,17424,Kerrie Perkins,Madeira Real Estate,(508) 617-7748,"Accompanied Showings, Appointment Required, Other (See Special Showing Instructions)","First Showing at Open House Sunday, August 13th at 10:00 - 12:00. Rare East Taunton 3 family home, ready for you to live in one unit and rent out the rest. In a great location with a large yard and plentiful parking. Already passed Title V, Town sewer hookup available.",,,0,,,,,,,MF,Oconnor St,15,15,http://media.mlspin.com/photo.aspx?mls=72210154
486,72210203,SLD,479000,480000,08/08/2017,10/31/2017,,44,20,11 Tenney,Methuen,MA,1844,,9,4,3679,118,3918,Patricia Nunez,"Coco, Early & Associates The Andovers",(978) 475-1009,"Call List Agent, Accompanied Showings, Appointment Required, Pets on Premises","Fantastic opportunity for owner occupied or an investor to buy a well-maintained 4 family in Methuen.  All 4 units have been remodeled and repainted some with hardwood floors and ceramic tile.  Units have spacious bedrooms, one 4 bedroom, one 3 bedroom and two 1 bedroom units.  The roof was completely stripped and redone in 2016 over the house and over the garage as well.  Features include detached 1 car garage with epoxy floor and separate storage room.  New front exterior staircase to apartment 2 done in 2016.  New rear porch to apartment 1 done in 2017.  Freshly paved driveway done July 2017.  All separate utilities, gas furnaces and water heaters, 2 water heaters and one furnace replaced in 2015.  Garage is currently used as a clubhouse with pool table.  Plenty of off street parking as well as a small private yard in the back.  Don't miss out on this opportunity!!  Group showing Saturday 08/12/2017 from 2-4pm and Sunday 08/13/2017 from 12-2pm.",,,1,,,,,,,MF,Tenney,11,11,http://media.mlspin.com/photo.aspx?mls=72210203
487,72210256,SLD,199900,199900,08/08/2017,10/31/2017,,54,54,243 Pope St.,New Bedford,MA,2745,,4,2,2444,105,3300,Julie Pickering,"Robert H. Gardner, Inc.",(508) 994-9029,Call List Agent,"Home is great for an owner occupied with some beautiful woodwork, HW floors and some built ins, and right across the street from the school. Home has 2 yr. old new furnaces, lg walk up attic, 1 car garage, deck on back, washer and dryer hookups and mostly all new windows. Don't miss out!!",,,1,,,parker,,,,MF,Pope St.,243,243,http://media.mlspin.com/photo.aspx?mls=72210256
488,72210384,SLD,179900,186500,08/08/2017,10/13/2017,,6,6,280 West Street,Gardner,MA,1440,,6,2,2632,98,5765,Wendy Poudrette,Foster-Healey Real Estate,(978) 537-8301,Call List Agent,"Lovingly maintained in the same family for over 40 years, this immaculate two family has to been seen to be appreciated.  Each unit has separate utilities, three bedrooms, an over-sized kitchen/dining area, fireplaced living room, laundry room and full bath.  Each also has enclosed porches and plenty of storage.  Some of the bonuses include full walk up attic, walk out basement, deck overlooking private back yard and separate driveways.  Roof is 8 years old, windows are within 15 years old.  Second floor furnace brand new.  Call for your showing!",,,0,,,,,,,MF,West Street,280,280,http://media.mlspin.com/photo.aspx?mls=72210384
489,72210471,SLD,499999,520000,08/07/2017,10/13/2017,,36,28,11 Washington St,North Reading,MA,1864,,6,2,2532,93,14375,Anne Casale-Skinner,Century 21 North Shore,(978) 774-2770,"Accompanied Showings, Appointment Required, Sign, Other (See Special Showing Instructions)","Lovingly maintained Owner-Occupied 2 Family in the heart of downtown North Reading. This 2 Family home features a rarely seen .33 acre lot complete with oversized 2 car garage/barn added onto the property in 2009. Separate utilities, gas heating systems/hot water w/most recent replaced in 2012 with a high efficiency system, brand new water heater 2017, newly lined chimney, a mix of new & refinished hardwood floors & wood laminate. Spacious and charming eat-in kitchens with gas cooking, butlers pantry, new appliances and laundry areas in both units. 2nd/3rd floor townhouse style unit has 2 additional bedrooms on the 3rd floor which have been newly refurbished and painted. Many new replacement windows & updated electric panels. Charming front and side porches and patio overlooking the side yard. Title V compliant.. septic system replaced in 2001. All appliances included! Highly ranked school system, walk to downtown stores, park, elementary/ middle/ high school and coffee shops!",,,2,,,Batchelder,NRMMS,NRMMS,,MF,Washington St,11,11,http://media.mlspin.com/photo.aspx?mls=72210471
490,72210541,ACT,399900,,08/07/2017,,,172,,267 Mill St,Lancaster,MA,1523,,6,6,4402,118,23958,Paula Savard,"Aberman Associates, Inc.",(978) 537-4971,"Call List Office, Accompanied Showings",6  1 bedroom units.. low rents .. 1/2 acre lot with parking for all tenants.  Lot has 12' row for house in the rear.    No showings sundown Friday to Sundown Saturday  Roof replaced 7/2017.   carrying beams and lolly columns replaced 1/2018.l,,,0,,,,,,,MF,Mill St,267,267,http://media.mlspin.com/photo.aspx?mls=72210541
491,72210545,SLD,255000,248000,08/08/2017,10/05/2017,,24,9,34 Marjorie St,Worcester,MA,1604,,3,2.5,960,67,6080,Daniel DiRoberto,RE/MAX Advantage 1,(508) 757-4200,Other (See Special Showing Instructions),"*IMMACULATE 2-Family* (Turn Key) This very well maintained property sits on a quiet street in Grafton Hill! Vinyl siding, off street parking, Huge yard, Cement Patio & Porches! 1st floor has a Beautiful open layout with a breakfast bar, Eat-in kitchen equipped with a dishwasher and electric range. Modern track lighting, updated bathroom and lots of windows to supply great sunlight! 2nd Floor has 2 bedrooms 1 full bath, 1 half bath, an Eat-in Kitchen that also has a dishwasher, electric range and built-in microwave. Hardwood Flooring, tile, great size bedrooms, large closets, nice open feel, modern and bright interior! (Laundry hookups in both units) DO NOT MISS OUT!",,,0,,,,,,,MF,Marjorie St,34,34,http://media.mlspin.com/photo.aspx?mls=72210545
492,72210585,SLD,979900,895000,08/08/2017,10/26/2017,,28,28,16 - 18 Cudworth St,Medford,MA,2155,,6,2,4794,112,7270,Dave White,OwnerEntry.com,(617) 345-9800,Owner,"Stately and classic, Victorian era, 12+ room, two-family property structured as 6+6, 3 bed room, 1 bath, spacious kitchen, living room, dining room in each unit. Amazing period detail, stained glass window, decorative mirrored mantled fireplaces, built-in china cabinets and pocket cupboard linen compartments, natural woodwork and hardwood floors.All this plus major updates within the last two years; Roof, siding, windows, four porches, gutters, two heating systems and hot water and oil tanks and blown-in insulation. Private lot on dead-end street. Beautiful expansive yard with fruit trees, space for gardening, entertaining and enjoyment. Centrally located near downtown, within walking distance to shopping and schools, moments to Rte. 93 and other close area routes, as well as bus line to Boston. Ideal for owner occupancy with great rental income. Close to new Assembly Row Complex and soon to be new casino. The property has been proudly owned and occupied by the same family for 74 years",,,0,,,,,,,MF,Cudworth St,16  18,16 - 18,http://media.mlspin.com/photo.aspx?mls=72210585
493,72210661,SLD,799900,775000,08/08/2017,10/06/2017,,23,8,69 Winthrop Ave,Revere,MA,2151,,10,4,4306,98,5075,Jodi Dilorenzo,DiLorenzo Realty,(781) 286-7799,Other (See Special Showing Instructions),"CONTRACTORS, INVESTORS, Legal 4 FAMILY, STEPS FROM BROADWAY ... TWO 3 BEDROOM UNITS AND TWO 2 BEDROOM UNITS.  Separate Utilities  Rents below market ..lots of room for rent increase, No Leases!!  Property has 1 car garage and some tandem parking in driveway.. 2 newer heating systems and newer windows, Some hardwood flooring.    Conveniently located close to bus line, central business, schools.. Property needs work but great potential here!",,,1,,,,,,,MF,Winthrop Ave,69,69,http://media.mlspin.com/photo.aspx?mls=72210661
494,72210718,SLD,224900,232500,08/08/2017,10/02/2017,,10,6,61 Wedgewood Rd,Worcester,MA,1602,,4,2,2176,49,9707,Daniel DiRoberto,RE/MAX Advantage 1,(508) 757-4200,Other (See Special Showing Instructions),"*Amazing Deal! 2-Family in The Desirable West Tatnuck Square! Quiet residential street w/ a great flat lot. Large yard and driveway parking. Both tenants are long term and are paying way under market value but are both in tenancy at will agreements. Each floor has the same layout which includes great size bedrooms, hardwood flooring, living/dining rooms and they both get great sunlight. The 2nd floor has SS Appliances. Laundry hookups in each unit. Gas heating, full cement basement and storage. This property has extreme potential. Close distance to W. Tatnuck Elementary, Worcester State University and Assumption College.",,,0,,,,,,,MF,Wedgewood Rd,61,61,http://media.mlspin.com/photo.aspx?mls=72210718
495,72210753,SLD,325000,345000,08/06/2017,10/16/2017,,22,8,7 S Warren St,Haverhill,MA,1835,,6,3,3355,93,10554,Cameron Elite Realty Group,Cameron Real Estate Group,(781) 486-3180,Schedule with ShowingTime or call 888-627-2775,This  large home situated on a nice lot with a  Beautiful fenced in yard has been used as a single family by the current owners . The floor plan is versatile for several uses offering 6 bedrooms  3 full baths and a walk up attic adding an additional two bedrooms .  .Newer steel  roof with a lifetime warranty transfers to the new owners.,,,0,,,,,,,MF,S Warren St,7,7,http://media.mlspin.com/photo.aspx?mls=72210753
496,72210791,ACT,1999000,,08/08/2017,,,195,,58 Saint John St.,Dartmouth,MA,2748,,16,17,14274,9,23450,Karen Anne Martin,Safe Harbor Realty,(774) 930-8181,"Call List Agent, Accompanied Showings, Appointment Required","8 Luxury Waterview Condo style units of the finest Quality & Craftsmanship with Gorgeous Ocean views of Clarks Cove many with their own deck. Your neighbor is Jones Beach ! Units are very spacious and boast Central air, Granite Kitchens , Stainless steel appliances, Tile, Hardwoods, carpet in bedrooms , Ample closets and storage, washer and dryer hookups. & a lovely gas fireplace. Two elevators serve each unit from their own garage space and personal storage room. Luxury Executive Townhouse Unit 6- Features 2 beds plus En-suite Bonus Family room or Spacious office 2.5 baths 2496 sq ft huge master bath offering Jacuzzi tub & stand up shower. Unit 7- Penthouse 1527 sq ft. 2 bed 2 bath Open floor plan, one level Gorgeous Kitchen, Plus extra storage room Unit 8 Top Level offers beautiful sweeping waterviews vaulted ceilings 2 beds 2 baths1500 sq ft.",,,8,,,,,,,MF,Saint John St.,58,58,http://media.mlspin.com/photo.aspx?mls=72210791
497,72210851,SLD,369900,375000,08/09/2017,10/31/2017,,39,34,44 Pleasant St,Lawrence,MA,1841,,4,2,2338,118,4650,Jose  Estrella,JSTAR PROPERTIES LLC,(978) 361-5994,Call List Agent,"2 Family in Prospect Hill area consisting of 3 bedrooms in first floor and 5/2 in second floor. Large flat backyard, new vinyl siding, first floor completely rehabbed, updated electrical and plumbing, granite counters tops, new bathroom and kitchen with 4 parking spaces, laundry hook ups in the basement. WON’T LAST !!!",,,0,,,,,,,MF,Pleasant St,44,44,http://media.mlspin.com/photo.aspx?mls=72210851
498,72211056,UAG,154900,,08/09/2017,,,169,68,8 William St,Westfield,MA,1085,,7,3,2498,118,5000,Glenn Stavens,"Aspen Realty Group, LLC",(860) 337-0011,"Call List Office, Lock Box","Three-family home on a quiet side street.  Each unit has two bedrooms.  The first and second floor units also have an enclosed porch for additional space.  Off-street parking.  Needs a little TLC, but good income property. Buyer is responsible for the smoke certificates.",,,2,,,,,,,MF,William St,8,8,http://media.mlspin.com/photo.aspx?mls=72211056
499,72211113,ACT,4900000,,07/07/2017,,,227,,141 Cotchpinicut Rd,Chatham,MA,2650,,8,7.5,4193,279,44823,Team Guthrie and Mabile,Robert Paul Properties,(508) 945-5553,"Call List Agent, Appointment Required","This multi generational landmark, legacy compound is perfectly situated on one of Chatham's most sought after streets. Main house with gorgeous raised wood paneling, over sized kitchen and great room opens to lush gardens and in ground pool area perfect for entertaining family and friends. The master suite features stunning ocean views and private oversized deck. Guest house offers a spacious billiards/game room and loft area and two bedrooms. There is also an additional separate one bedroom apartment attached. This is a once in a lifetime offering at the end of a very special street. The estate is steps to a private sandy neighborhood beach.",,,2,,,,,,,MF,Cotchpinicut Rd,141,141,http://media.mlspin.com/photo.aspx?mls=72211113
500,72211146,SLD,349900,401000,08/07/2017,10/20/2017,,7,7,10-12 Tobin Ave,Chelmsford,MA,1863,,5,3,2120,43,20473,The Rogers / Melo Team,LAER Realty Partners,(978) 251-8221,"Go Direct, Appointment Required, Schedule with ShowingTime or call 888-627-2775","Rare Chelmsford duplex for sale. With a little bit of tlc this house could be great for owner occupied, or investment opportunity. Dead end street with ample parking with each unit having its own tandem driveway. One unit consists of 2 bedrooms 1.5 bath, the other unit consists of 3 bed 1.5 bath. Don't miss this great opportunity, it will not last long! Please present best and final offer by Monday, August 14th at 10am.",,,0,,,,,,,MF,Tobin Ave,1012,10-Dec,http://media.mlspin.com/photo.aspx?mls=72211146
501,72211167,SLD,375000,350000,08/08/2017,10/20/2017,,53,39,49 Wyman St,Lynn,MA,1905,,4,2,2100,118,5000,Nancy Gallo,William Raveis R.E. & Home Services,(781) 631-1199,"Call List Agent, Accompanied Showings, Appointment Required","The present owners both live at the property, first & second floor. There is one heating system for both 1st & 2nd fl.",,,0,,,,,,,MF,Wyman St,49,49,http://media.mlspin.com/photo.aspx?mls=72211167
502,72211228,SLD,200000,169000,08/09/2017,10/03/2017,,294,33,1566 Fall River Ave,Seekonk,MA,2771,,3,2,1800,78,82807,Michael Mahoney,Keller Williams Realty - Foxboro/North Attleboro,(508) 695-4545,"Accompanied Showings, Appointment Required, Schedule with ShowingTime or call 888-627-2775","Call/email agent and we will get you in. We just found the winning lottery ticket for you. Renting from a landlord who does nothing for you? Become the landlord instead of paying one. This two family home located at 1566 Fall River Avenue will afford you the opportunity to take back your future back from the landlord. Occupy one unit and collect some nice rent on the other.   With as little as 5% at 4% interest, you could live here for about $1,482.22 not considering what the tenant will pay.  If you are paying more than $1000 per month in rent, then you need to come see it.  Mixed use zoning. You could locate your business here while you occupy the property and/or rent the second floor 2 bedroom apartment to offset your cost. We can close immediately on this with the right buyer. If interested in the mixed use listing please reference  mls#72209696. We welcome 1st time buyers and 1st time investors.   Call/email broker for investment package, plot plan & more pic",,,0,,,,,,,MF,Fall River Ave,1566,1566,http://media.mlspin.com/photo.aspx?mls=72211228
503,72211235,SLD,299900,304000,08/09/2017,10/13/2017,,18,12,36 Harvard St,Marlborough,MA,1752,,4,2,1811,123,4356,Bradford Morse,Keller Williams Realty Westborough,(508) 871-7141,"Call List Agent, Accompanied Showings, Appointment Required, Schedule with ShowingTime or call 888-627-2775, Pets on Premises","Tremendous upside potential with this duplex located on beautiful and convenient Harvard St.  Needs some cosmetic work to really make it shine. Greatly improve profitability by raising rents to market rate and reducing costs by separating out heat and hot water and having tenants pay that cost.  3 electric meters, 2 gas meters.  Or live in one unit and rent the other to reduce your own living expenses.  Generous sized rooms for tenant comfort and extra large private decks for each unit.  Fenced in backyard with space for gardening or playing.  Newer water heater ('16), roof ('14), windows ('98), sump pump ('17).  Electrical is updated.  Close to downtown Marlborough, restaurants, shops, and highways.  Could use siding, landscaping, and bathroom updates, but rentable as is and long term tenant has been there 21 years.  Being sold ""as is"".",,,0,,,,,Marlborough HS,,MF,Harvard St,36,36,http://media.mlspin.com/photo.aspx?mls=72211235
504,72211237,UAG,649900,,08/09/2017,,,30,12,42 Winchester,Newton,MA,2461,,4,3,3682,168,5227,Reginald Thomas,Park Place Realty Group,(508) 468-5772,Call List Agent,"Rear 3 family for developers or investors. Newton Highlands Playground next door currently under 3.3 million dollar renovation. Buyers to do their own due diligence, as-is as seen. This is a an estate sale. Property is occupied do not approach, will be delivered vacant. Property in need of repairs will not qualify for FHA financing. Cash or rehab financing. Group Showing 10/9/17 2:00-3:30pm",,,0,,,,,,,MF,Winchester,42,42,http://media.mlspin.com/photo.aspx?mls=72211237
505,72211298,SLD,527398,527398,08/09/2017,10/20/2017,,43,16,12-14 Forest Street,Methuen,MA,1844,,5,3,3868,66,15680,Constance Doto,Connie Doto Realty Group,(978) 683-0004,Call List Office,"Own this rare duplex! A little piece of paradise in the city!   The property boasts a heated, inground pool with jacuzzi, cabana, containing a sink, stove,  and refrigerator. So no need to dirty the main kitchen when enjoying pool and outdoor activities!   There are two patio areas, one inside the fenced in pool, plus a grassy area and beautiful landscaping. The larger unit has 7 rooms, including a first floor master bedroom, with walk in closet, with 2 additional bedrooms upstairs, formal living room and dining room, with fireplace, beautiful kitchen with granite countertops and island, containing a wine fridge.  The first unit has its own driveway with a two car garage.   The second unit has large rooms, 2 bedrooms, updated kitchen, and a fireplace in the living room.  Second unit has its own separate driveway. Both units have Central air , all hardwood floors and tile baths and  large basement to finish off or storage space . Extra room to expand in attic.",,,2,,,Tenney,,,,MF,Forest Street,1214,Dec-14,http://media.mlspin.com/photo.aspx?mls=72211298
506,72211321,SLD,269900,262500,08/09/2017,10/13/2017,,21,5,84 Frederick St,New Bedford,MA,2744,,6,2.5,2524,96,6585,Scott J. Bousquet,Scott Realty Group,(508) 884-8620,Call List Office,"One of the nicest two family homes in all of New Bedford and close to the beach!  This home has many updates including two new gas heating systems. The units are large and both have 3 bedrooms, dining rooms, and huge living rooms.  The private back yard is fenced in and plenty of parking!  Call today for a private showing.",,,0,,,,,,,MF,Frederick St,84,84,http://media.mlspin.com/photo.aspx?mls=72211321
507,72211368,SLD,800000,890000,08/09/2017,10/18/2017,,9,9,89 Wachusett St,Boston,MA,2130,Jamaica Plain,9,4,3515,118,4040,Thomas O Connor,Unlimited Sotheby's International Realty,(617) 522-2200,Call List Agent,"RARE DEVELOPER OPPORTUNITY!...Large, corner three family in super hot Jamaica Plain's Forest Hills area.  Over 3500sqft of living space on 4 levels.  An incredible multifamily that has been in the same family for generations looking for an investor with vision and creativity.  17 total rooms/9 bedrooms/4 bathrooms.  Gas heating systems.  Wood floors and claw foot tubs throughout.  Very close to the Forest Hills T Station, Historic Forest Hills Cemetery, Mass Audubon Nature Center, Arnold Arboretum, and Franklin Park.  A short jaunt brings you to JP Center with its shops and restaurants as well as Jamaica Pond.  Good access to South Shore via Morton St. and points West via the Arborway.  Buses and commuter rail very close by as well.  Restore to former glory or convert to coveted condos, there aren't many of these left--so act now! MULTIPLE OFFERS...BEST AND FINAL DUE BY 6pm WEDNESDAY, AUGUST 16TH",,,0,,,FABULOUS,FOREST,HILLS!,,MF,Wachusett St,89,89,http://media.mlspin.com/photo.aspx?mls=72211368
508,72211440,SLD,860000,930000,08/07/2017,10/16/2017,,30,27,92 Otis Street,Medford,MA,2155,,6,4.5,4091,118,7000,Daniela Afonso,Century 21 NS / Premier Group,(617) 965-8600,"Call List Agent, Accompanied Showings","Gorgeous, spacious and well-preserved two-family built in the early 1900's. Owners unit was entirely redone at the time of purchase: master bedroom, newer custom gourmet kitchen, updated bathrooms, large windows and hardwood floors throughout. Original woodwork with a beautiful wood staircase, crown moldings, window bench, wood burning fireplace with original tiles, and stained glass windows. This unit has a new heating system (2016) and central air. First-floor unit offers a 2 bedroom rental that could be used as a 3 bedroom. This unit leads to a shared back porch with a beautiful yard. Both units have high ceilings, big windows and lots of sunlight. The third level has 2 beds w/ a potential 3rd bed, full bath and living area.  There is a paved backyard that holds up to 6 cars. A must see property in nice residential area of Medford sitting on a beautiful street with lots of trees, near public transportation, restaurants, and many shops..",,,0,,,,,,,MF,Otis Street,92,92,http://media.mlspin.com/photo.aspx?mls=72211440
509,72211527,SLD,299900,297000,08/09/2017,10/05/2017,,23,4,85 Delmont Avenue,Worcester,MA,1604,,6,2,2862,88,5000,Christine Burke,RE/MAX Results Realty,(978) 562-6200,Schedule with ShowingTime or call 888-627-2775,"GREAT MOVE IN READY TWO FAMILY!! Come & see this spacious, well maintained home with lots of updates throughout! Separate utilities, New roof just installed!! Updated electrical in 2016, High ceilings & hardwood floors throughout both units. Updated bathrooms. Each apartment has 3 large bedrooms, all with generous closets (including master bedrooms with walk-in closets). Full of natural charm with lots of wainscoting, natural woodwork and period details as well as today's modern updates! Each apartment has their own screened porch and laundry room.  A terrific opportunity to own this two-family which could easily be made into a money maker!  Great lot with fenced front yard, oversized deck and one car garage.  Don't delay - this won't last.",,,1,,,,,,,MF,Delmont Avenue,85,85,http://media.mlspin.com/photo.aspx?mls=72211527
510,72211619,ACT,569500,,08/09/2017,,,194,,542-544 COUNTY STREET,New Bedford,MA,2740,Center,10,10.5,5766,128,7362,Melanie Stone,"Pelletier Realty, Inc.",(508) 995-2676,"Call List Agent, Accompanied Showings, Appointment Required, Sign","Attention Investors: Make an Offer!! Looking for a strong return on Investment-This is it ! This 10 unit is fully occupied with a STRONG rent roll. No hidden secrets here-full disclosure. This Seller has been fully dedicated and owned this wonderful and unique piece of NB history since 2002. Accountant prepared operating data and financials for building are available. Lease info available. We have everything you will need to see that this home is a REAL money maker. This Circa 1890 home along with its interesting history boasts beautiful crown molding, hardwood floors, mahogany staircase, NEAT and Clean common areas to include laundry area-spacious hallways with new carpeting throughout.  You will walk in and understand why tenants call this home.  Most tenants have been long term 3 years and up. Close Proximity to Downtown, and all major highways. Proof of Funds required along with 48/hr tenant notice required to view property.",,,0,,,,,,,MF,COUNTY STREET,542544,542-544,http://media.mlspin.com/photo.aspx?mls=72211619
511,72211621,SLD,469900,457000,08/10/2017,10/31/2017,,52,37,575 Pearl St,Brockton,MA,2301,,5,2,3000,146,7187,Ryan Munden,"RMC Properties, Inc.",(508) 588-5887,"Call List Agent, Schedule with ShowingTime or call 888-627-2775","Rare opportunity to own a beautifully updated 2 family home on Brockton's West Side.  This location is hard to beat for either owner occupancy or investment with easy access to highway and shopping. The top unit was renovated in 2010 including additional third floor bedroom, skylights, recess lighting, stainless steel appliances, and granite counters.  The top unit has in-unit laundry hookup as well.  Recent upgrades include a new roof in 2010, new front porch in 2012, and new driveway in 2013.  Give us a call to check it out today!",,,1,,,,,,,MF,Pearl St,575,575,http://media.mlspin.com/photo.aspx?mls=72211621
512,72211656,SLD,489900,475000,08/10/2017,10/19/2017,,39,39,26 School St.,Malden,MA,2148,Edgeworth,2,2,1929,128,5195,Kathy Bennett,Coldwell Banker Residential Brokerage - Lynnfield,(781) 334-5700,"Call List Agent, Accompanied Showings, Appointment Required, Sign","Two Family that was once a school house now owned,loved and enjoyed by the same family for decades. First floor unit has living room with hardwood floors, small room off of living room currently being used as a bedroom, over sized kitchen, and bedroom off of kitchen. Second unit has living room, with an area off of it, oversized kitchen, and bedroom off of kitchen. Attic access in the second level. Both units have washer/dryer hookups. Nice opportunity for investors or home owner looking to update a house in a desirable area. Parking for 4 cars in driveway.    Located near 93, The Fellsway with PUBLIC TRANSPORTATION CLOSE BY      Come by and see the possibilities!    Estate Sale.   Seller does not live in house.",,,0,,,,,,,MF,School St.,26,26,http://media.mlspin.com/photo.aspx?mls=72211656
513,72211712,SLD,479900,516000,08/10/2017,10/25/2017,,12,12,362 Shirley St,Winthrop,MA,2152,,5,2,1800,98,2210,James Gattuso,Mayflower Realty Group,(978) 604-2491,Call List Office,"LUXURIOUS TWO FAMILY BY THE OCEAN AT AN UNBEATABLE PRICE! Both units are totally renovated and feature eat in kitchen w/ granite & stainless steel appliances! The 2nd floor unit features nearly 1300 sq ft of living space w/ 3-4 bedrooms & finished walk-up 3rd flr. Newer replacement windows, architectural shingle roof, and vinyl siding. Brand water heaters and new rear egress stairs. Professionally landscaped and ready for you to move in. Great opportunity to live in bigger unit and collect rental income with other unit.. pay your mortgage with rental income! All separate mechanicals. Prime location walking distance to the beach and public transportation. Great opportunity for investor or first time home buyer! This home qualifies for FHA. **First open house Sunday Aug 13 1-3pm. Will not last at this price!**",,,0,,,,,,,MF,Shirley St,362,362,http://media.mlspin.com/photo.aspx?mls=72211712
514,72211722,SLD,699000,700000,08/10/2017,10/30/2017,,19,4,45 Edwin St,Boston,MA,2124,Dorchester,6,2,3066,123,3120,Anne and Craig,"The Galvin Group, LLC",(617) 436-2000,Call List Office,"Commuters Dream, this home sits just a few blocks from Ashmont station. Massive Philadelphia style 2 family, each unit bigger then most single family homes.Unit 1 offers bi level, 3 bedroom, hardwood floors, 3 season porch, mudroom, formal dining room,great layout and access to fenced in backyard. Unit 2 offers bi level with even more living area with 4 bedrooms, large kitchen with pantry area( great for adding additional bathroom), hardwood floors, formal dining room. Exterior offers, new siding, new gutters, newly painted,new front steps and most of the windows have been replaced. 1 parking space and beautiful backyard.",,,0,,,,,,,MF,Edwin St,45,45,http://media.mlspin.com/photo.aspx?mls=72211722
515,72211800,SLD,549900,555000,08/10/2017,10/11/2017,,20,7,19 Linwood St,Malden,MA,2148,,5,3,2341,93,6305,Kevin Su,Century 21 Commonwealth,(617) 666-2121,"Call List Agent, Accompanied Showings, Appointment Required, Sign, Other (See Special Showing Instructions)","Come see this Spacious Well Maintained two family near the Heart of Malden Ma, off route 60, behind Sun Kong Chinese Restaurant and is only minutes from Malden Square-Center. This Solid two family has 11 rooms, 5 bedrooms, 3 baths, 5 parking spaces, hardwood floors with lots of potential for upgrades, for first time home buyers, as well as for extra rental income. First floor is currently rented at $1200/mon excl. utilities w/ 1 off-street parking space; except during snow storms allows 2 parking spaces; TAW of 8yrs. Second floor is currently owner occupied and will be vacant.  On the exterior of this property includes a fenced in yard with plenty of parking and a spacious patio-deck. Selling “As Is”, so buyers do your own due diligence and make your BEST OFFER. This one will go fast!! Offers are due on Tuesday Aug 15, 2017 @ 6pm and please make all offers good for 48 hours.",,,0,,,,,,,MF,Linwood St,19,19,http://media.mlspin.com/photo.aspx?mls=72211800
516,72211851,SLD,650000,753800,08/10/2017,10/10/2017,,13,5,84 Henry St,Quincy,MA,2171,,4,2,2544,94,5000,Chang Zeng,"East West Real Estate, LLC",(617) 479-6666,"Call List Agent, Accompanied Showings, Appointment Required","Amazing opportunity to own a multi family in the desirable North Quincy Area.  Short walk to the T and Wollaston Beach, easy access to highway.  Off street parking, plus a nice garage.  Current owner has updated to gas heating system, and electrical services for both units.  Both units are deleaded.  Great for owner occupied or investors.  Not in Flood Zone!   Next group showing Tuesday 8/15 9:30am to 10:30am.",,,1,,,,Atlantic,North Quincy,,MF,Henry St,84,84,http://media.mlspin.com/photo.aspx?mls=72211851
517,72211897,SLD,329900,325000,08/09/2017,10/06/2017,,20,20,45 A&B Pleasant,Westfield,MA,1085,,7,3,2844,4,10742,The Ayre-DeFilipi Team,"Ayre Real Estate Co, Inc.",(413) 789-0812,"Appointment Required, Sign","Absolutely fabulous duplex located in the heart of Westfield. A newer and spacious unit like this is very hard to find and shows up only once in awhile. Separate gas FWA  heat , electric/ circuit breakers and 2 central air units. Stainless steel appliances are included in both kitchens. Unit A has a finished rec room in the basement and unit B has a 1rst floor bedroom. The rents are low and could be higher . Make your appointment today !",,,0,,,,,Westfield,,MF,Pleasant,45,45 A&B,http://media.mlspin.com/photo.aspx?mls=72211897
518,72212006,SLD,329000,329000,08/10/2017,10/31/2017,,6,5,229 Cohasset St,Worcester,MA,1604,,6,2,2766,90,20037,Genevieve Botelho,"Lamacchia Realty, Inc.",(508) 425-7372,"Lock Box, Appointment Required, Schedule with ShowingTime or call 888-627-2775","Don't miss out on this beautiful, owner occupied, two-family home in a prime location.  Pride of ownership shows throughout.  Gleaming hardwoods with craftsman woodwork.  Updated kitchens with granite and stainless steel appliances both have butlers pantry's.  Updated baths with laundry in each unit.  Nice clean basement with additional laundry area and utility sink.  Other recent Updates include, Windows, siding, electric (with landlord meter), Water heater, furnaces, plumbing and New deck.   Rare find with DOUBLE LOT almost half an acre (potential to subdivide, Buyer/buyer agent to do due diligence).  Over-sized two car garage.  Great quiet neighborhood.  Set up your showing today.",,,2,,,,,,,MF,Cohasset St,229,229,http://media.mlspin.com/photo.aspx?mls=72212006
